#	Id	ClassId		CharaceterPresetId	Level		Exp	ScaleAbility	MaxHP	MaxMP			RestoreHP	RestoreMP	Attack	Defence	Strength	Dexterity	Constitution	Intelligence	CriticalPower	CriticalHitRate	LuckyValue	GuardianValue	GroundHarm	WaterHarm	FireHarm	WindHarm	Unground	Unwater	Unfire	Unwind	MaxRushCount	DeBufferDefenceRate	ReflectionAttackRate	AbsoluteDamage	AbsoluteDefence	AbsoluteDamageRate	AbsoluteDefenceRate					
# 參數列：角色基本數值					← 刪了會死人！平時編輯時可以隱藏此列 →						2	3	18	19	4	5	6	7	8	9	10	11	12	13	14	14	14	14	16	16	16	16										0.01	0.01	
# 參數列：角色素質比重				16	← 刪了會死人！平時編輯時可以隱藏此列 →						× 50	× 50	8	9	4	5	6	7	8	9	10	11	12	13	14	14	14	14	15	15	15	15												
# 參數列：角色元素屬性					← 刪了會死人！平時編輯時可以隱藏此列 →																				地	水	火	風	地	水	火	風												
#	編號	Class編號	使用角色	使用角色	等級	元素屬性	升至下一級所需經驗值	放大縮小	最大HP	最大MP	PC 總 HP 估算	PC 總 MP 估算	HP回復點數	MP回復點數	攻擊力	防禦力	力量	敏捷	體能	智慧	爆發力	爆擊率	幸運值	守護值	地屬性傷害	水屬性傷害	火屬性傷害	風屬性傷害	地屬性防護	水屬性防護	火屬性防護	風屬性防護	基本衝刺次數	DeBuffer抗性	攻擊反彈率	絕對傷害值	絕對防禦值	絕對傷害倍率	絕對防禦倍率	最大HP備分	最大MP備分	舊HP回復點數	舊MP回復點數	升級EXP備份 10/01/12
	1038	2100	1.林沖	1	38	風	3900977	1.0 	0	0	"4,700 "	"4,250 "	22 	18 	98	94	98	103	94	85	29	0	94	0	0 	0 	0 	65 	9	9	9	38	16	0	0	0	0	100	0	1175	1116	0 	0 	10659737 
	1039	2100	1.林沖	1	39	風	4319166	1.0 	0	0	"4,800 "	"4,300 "	22 	18 	100	96	100	106	96	86	29	0	96	0	0 	0 	0 	67 	10	10	10	38	16	0	0	0	0	100	0	1200	1140	0 	0 	11687154 
	1040	2100	1.林沖	1	40	風	4897131	1.0 	0	0	"4,900 "	"4,400 "	22 	18 	102	98	102	108	98	88	30	0	98	0	0 	0 	0 	69 	10	10	10	39	16	0	0	0	0	100	0	1225	1164	0 	0 	12526469 
	1041	2100	1.林沖	1	41	風	5386529	1.0 	0	0	"5,000 "	"4,500 "	22 	18 	104	100	104	110	100	90	30	0	100	0	0 	0 	0 	71 	10	10	10	40	16	0	0	0	0	100	0	1250	1188	0 	0 	13057886 
	1042	2100	1.林沖	1	42	風	5913069	1.0 	0	0	"5,100 "	"4,600 "	22 	18 	106	102	106	112	102	92	31	0	102	0	0 	0 	0 	72 	10	10	10	41	16	0	0	0	0	100	0	1275	1211	0 	0 	13611984 
	1043	2100	1.林沖	1	43	風	6469814	1.0 	0	0	"5,200 "	"4,700 "	22 	18 	108	104	108	114	104	94	31	0	104	0	0 	0 	0 	74 	10	10	10	42	16	0	0	0	0	100	0	1300	1235	0 	0 	14170264 
	1044	2100	1.林沖	1	44	風	7074107	1.0 	0	0	"5,300 "	"4,750 "	22 	18 	110	106	110	117	106	95	32	0	106	0	0 	0 	0 	76 	11	11	11	42	16	0	0	0	0	100	0	1325	1259	0 	0 	14741964 
	1045	2100	1.林沖	1	45	風	7890730	1.0 	0	0	"5,400 "	"4,850 "	22 	18 	112	108	112	119	108	97	32	0	108	0	0 	0 	0 	78 	11	11	11	43	16	0	0	0	0	100	0	1350	1283	0 	0 	15666214 
	1046	2100	1.林沖	1	46	風	8584671	1.0 	0	0	"5,500 "	"4,950 "	22 	18 	114	110	114	121	110	99	33	0	110	0	0 	0 	0 	80 	11	11	11	44	16	0	0	0	0	100	0	1375	1306	0 	0 	16265300 
	1047	2100	1.林沖	1	47	風	9329280	1.0 	0	0	"5,600 "	"5,050 "	22 	18 	116	112	116	123	112	101	33	0	112	0	0 	0 	0 	82 	11	11	11	45	16	0	0	0	0	100	0	1400	1330	0 	0 	16884137 
	1048	2100	1.林沖	1	48	風	10116000	1.0 	0	0	"5,700 "	"5,150 "	22 	18 	119	114	119	125	114	103	34	0	114	0	0 	0 	0 	83 	11	11	11	46	16	0	0	0	0	100	0	1425	1354	0 	0 	17514329 
	1049	2100	1.林沖	1	49	風	10949519	1.0 	0	0	"5,800 "	"5,200 "	22 	18 	121	116	121	128	116	104	34	0	116	0	0 	0 	0 	85 	12	12	12	46	16	0	0	0	0	100	0	1450	1378	0 	0 	18160481 
	1050	2100	1.林沖	1	50	風	12057240	1.0 	0	0	"5,900 "	"5,300 "	22 	18 	123	118	123	130	118	106	35	0	118	0	0 	0 	0 	88 	12	12	12	47	16	0	0	0	0	100	0	1475	1401	0 	0 	19714091 
	1051	2100	1.林沖	1	51	風	13009300	1.0 	0	0	"6,000 "	"5,400 "	22 	18 	125	120	125	132	120	108	35	0	120	0	0 	0 	0 	90 	12	12	12	48	16	0	0	0	0	100	0	1500	1425	0 	0 	21000727 
	1052	2100	1.林沖	1	52	風	14014971	1.0 	0	0	"6,100 "	"5,500 "	22 	18 	127	122	127	134	122	110	36	0	122	0	0 	0 	0 	92 	12	12	12	49	16	0	0	0	0	100	0	1525	1449	0 	0 	22360229 
	1053	2100	1.林沖	1	53	風	15085891	1.0 	0	0	"6,200 "	"5,600 "	22 	18 	129	124	129	136	124	112	36	0	124	0	0 	0 	0 	94 	12	12	12	50	16	0	0	0	0	100	0	1550	1473	0 	0 	23795621 
	1054	2100	1.林沖	1	54	風	16205000	1.0 	0	0	"6,300 "	"5,650 "	22 	18 	131	126	131	139	126	113	37	0	126	0	0 	0 	0 	96 	13	13	13	50	16	0	0	0	0	100	0	1575	1496	0 	0 	25315000 
	1055	2100	1.林沖	1	55	風	17648320	1.0 	0	0	"6,400 "	"5,750 "	22 	18 	133	128	133	141	128	115	37	0	128	0	0 	0 	0 	98 	13	13	13	51	16	0	0	0	0	100	0	1600	1520	0 	0 	27321360 
	1056	2100	1.林沖	1	56	風	18903783	1.0 	0	0	"6,500 "	"5,850 "	22 	18 	135	130	135	143	130	117	38	0	130	0	0 	0 	0 	100 	13	13	13	52	16	0	0	0	0	100	0	1625	1544	0 	0 	29034091 
	1057	2100	1.林沖	1	57	風	20212753	1.0 	0	0	"6,600 "	"5,950 "	22 	18 	137	132	137	145	132	119	38	0	132	0	0 	0 	0 	102 	13	13	13	53	16	0	0	0	0	100	0	1650	1568	0 	0 	30829046 
	1058	2100	1.林沖	1	58	風	21598514	1.0 	0	0	"6,700 "	"6,050 "	22 	18 	139	134	139	147	134	121	39	0	134	0	0 	0 	0 	104 	13	13	13	54	16	0	0	0	0	100	0	1675	1591	0 	0 	32730940 
	1059	2100	1.林沖	1	59	風	23053189	1.0 	0	0	"6,800 "	"6,100 "	22 	18 	141	136	141	150	136	122	39	0	136	0	0 	0 	0 	106 	14	14	14	54	16	0	0	0	0	100	0	1700	1615	0 	0 	34727711 
	1060	2100	1.林沖	1	60	風	24919417	1.0 	0	0	"6,900 "	"6,200 "	22 	18 	144	138	144	152	138	124	40	0	138	0	0 	0 	0 	110 	14	14	14	55	16	0	0	0	0	100	0	1725	1639	0 	0 	36601166 
#	1061	2100	1.林沖	1	61	風	26554560	1.0 	0	0	"7,000 "	"6,300 "	22 	18 	146	140	146	154	140	126	40	0	140	0	0 	0 	0 	112 	14	14	14	56	16	0	0	0	0	100	0	1750	1663	0 	0 	38043109 
	1062	2100	1.林沖	1	62	風	28299291	1.0 	0	0	"7,100 "	"6,400 "	22 	18 	148	142	148	156	142	128	41	0	142	0	0 	0 	0 	114 	14	14	14	57	16	0	0	0	0	100	0	1775	1686	0 	0 	39530103 
	1063	2100	1.林沖	1	63	風	30138569	1.0 	0	0	"7,200 "	"6,500 "	22 	18 	150	144	150	158	144	130	41	0	144	0	0 	0 	0 	116 	14	14	14	58	16	0	0	0	0	100	0	1800	1710	0 	0 	41056489 
	1064	2100	1.林沖	1	64	風	32082851	1.0 	0	0	"7,300 "	"6,550 "	22 	18 	152	146	152	161	146	131	42	0	146	0	0 	0 	0 	118 	15	15	15	58	16	0	0	0	0	100	0	1825	1734	0 	0 	42629691 
	1065	2100	1.林沖	1	65	風	34527677	1.0 	0	0	"7,400 "	"6,650 "	22 	18 	154	148	154	163	148	133	42	0	148	0	0 	0 	0 	122 	15	15	15	59	16	0	0	0	0	100	0	1850	1758	0 	0 	44758100 
	1066	2100	1.林沖	1	66	風	36722880	1.0 	0	0	"7,500 "	"6,750 "	22 	18 	156	150	156	165	150	135	43	0	150	0	0 	0 	0 	124 	15	15	15	60	16	0	0	0	0	100	0	1875	1781	0 	0 	46434960 
	1067	2100	1.林沖	1	67	風	39029863	1.0 	0	0	"7,600 "	"6,850 "	22 	18 	158	152	158	167	152	137	43	0	152	0	0 	0 	0 	126 	15	15	15	61	16	0	0	0	0	100	0	1900	1805	0 	0 	48152743 
	1068	2100	1.林沖	1	68	風	41475343	1.0 	0	0	"7,700 "	"6,950 "	22 	18 	160	154	160	169	154	139	44	0	154	0	0 	0 	0 	128 	15	15	15	62	16	0	0	0	0	100	0	1925	1829	0 	0 	49930650 
	1069	2100	1.林沖	1	69	風	44065371	1.0 	0	0	"7,800 "	"7,000 "	22 	18 	162	156	162	172	156	140	44	0	156	0	0 	0 	0 	131 	16	16	16	62	16	0	0	0	0	100	0	1950	1853	0 	0 	51752863 
	1070	2100	1.林沖	1	70	風	9999999999	1.0 	0	0	"7,900 "	"7,100 "	22 	18 	164	158	164	174	158	142	45	0	158	0	0 	0 	0 	135 	16	16	16	63	16	0	0	0	0	100	0	1975	1876	0 	0 	9999999999 
	1071	2100	1.林沖	1	71	風	9999999999	1.0 	0	0	"8,000 "	"7,200 "	22 	18 	166	160	166	176	160	144	45	0	160	0	0 	0 	0 	137 	16	16	16	64	16	0	0	0	0	100	0	2000	1900	0 	0 	9999999999 
	1072	2100	1.林沖	1	72	風	9999999999	1.0 	0	0	"8,100 "	"7,300 "	22 	18 	168	162	168	178	162	146	46	0	162	0	0 	0 	0 	139 	16	16	16	65	16	0	0	0	0	100	0	2025	1924	0 	0 	9999999999 
	1073	2100	1.林沖	1	73	風	9999999999	1.0 	0	0	"8,200 "	"7,400 "	22 	18 	171	164	171	180	164	148	46	0	164	0	0 	0 	0 	142 	16	16	16	66	16	0	0	0	0	100	0	2050	1948	0 	0 	9999999999 
	1074	2100	1.林沖	1	74	風	9999999999	1.0 	0	0	"8,300 "	"7,450 "	22 	18 	173	166	173	183	166	149	47	0	166	0	0 	0 	0 	144 	17	17	17	66	16	0	0	0	0	100	0	2075	1971	0 	0 	9999999999 
	1075	2100	1.林沖	1	75	風	9999999999	1.0 	0	0	"8,400 "	"7,550 "	22 	18 	175	168	175	185	168	151	47	0	168	0	0 	0 	0 	148 	17	17	17	67	16	0	0	0	0	100	0	2100	1995	0 	0 	9999999999 
	1076	2100	1.林沖	1	76	風	9999999999	1.0 	0	0	"8,500 "	"7,650 "	22 	18 	177	170	177	187	170	153	48	0	170	0	0 	0 	0 	151 	17	17	17	68	16	0	0	0	0	100	0	2125	2019	0 	0 	9999999999 
	1077	2100	1.林沖	1	77	風	9999999999	1.0 	0	0	"8,600 "	"7,750 "	22 	18 	179	172	179	189	172	155	48	0	172	0	0 	0 	0 	153 	17	17	17	69	16	0	0	0	0	100	0	2150	2043	0 	0 	9999999999 
	1078	2100	1.林沖	1	78	風	9999999999	1.0 	0	0	"8,700 "	"7,850 "	22 	18 	181	174	181	191	174	157	49	0	174	0	0 	0 	0 	156 	17	17	17	70	16	0	0	0	0	100	0	2175	2066	0 	0 	9999999999 
	1079	2100	1.林沖	1	79	風	9999999999	1.0 	0	0	"8,800 "	"7,900 "	22 	18 	183	176	183	194	176	158	49	0	176	0	0 	0 	0 	158 	18	18	18	70	16	0	0	0	0	100	0	2200	2090	0 	0 	9999999999 
	1080	2100	1.林沖	1	80	風	9999999999	1.0 	0	0	"8,900 "	"8,000 "	22 	18 	185	178	185	196	178	160	50	0	178	0	0 	0 	0 	163 	18	18	18	71	16	0	0	0	0	100	0	2225	2114	0 	0 	9999999999 
	1081	2100	1.林沖	1	81	風	9999999999	1.0 	0	0	"9,000 "	"8,100 "	22 	18 	187	180	187	198	180	162	50	0	180	0	0 	0 	0 	166 	18	18	18	72	16	0	0	0	0	100	0	2250	2138	0 	0 	9999999999 
	1082	2100	1.林沖	1	82	風	9999999999	1.0 	0	0	"9,100 "	"8,200 "	22 	18 	189	182	189	200	182	164	51	0	182	0	0 	0 	0 	168 	18	18	18	73	16	0	0	0	0	100	0	2275	2161	0 	0 	9999999999 
	1083	2100	1.林沖	1	83	風	9999999999	1.0 	0	0	"9,200 "	"8,300 "	22 	18 	191	184	191	202	184	166	51	0	184	0	0 	0 	0 	171 	18	18	18	74	16	0	0	0	0	100	0	2300	2185	0 	0 	9999999999 
	1084	2100	1.林沖	1	84	風	9999999999	1.0 	0	0	"9,300 "	"8,350 "	22 	18 	193	186	193	205	186	167	52	0	186	0	0 	0 	0 	174 	19	19	19	74	16	0	0	0	0	100	0	2325	2209	0 	0 	9999999999 
	1085	2100	1.林沖	1	85	風	9999999999	1.0 	0	0	"9,400 "	"8,450 "	22 	18 	196	188	196	207	188	169	52	0	188	0	0 	0 	0 	179 	19	19	19	75	16	0	0	0	0	100	0	2350	2233	0 	0 	9999999999 
	1086	2100	1.林沖	1	86	風	9999999999	1.0 	0	0	"9,500 "	"8,550 "	22 	18 	198	190	198	209	190	171	53	0	190	0	0 	0 	0 	182 	19	19	19	76	16	0	0	0	0	100	0	2375	2256	0 	0 	9999999999 
	1087	2100	1.林沖	1	87	風	9999999999	1.0 	0	0	"9,600 "	"8,650 "	22 	18 	200	192	200	211	192	173	53	0	192	0	0 	0 	0 	185 	19	19	19	77	16	0	0	0	0	100	0	2400	2280	0 	0 	9999999999 
	1088	2100	1.林沖	1	88	風	9999999999	1.0 	0	0	"9,700 "	"8,750 "	22 	18 	202	194	202	213	194	175	54	0	194	0	0 	0 	0 	187 	19	19	19	78	16	0	0	0	0	100	0	2425	2304	0 	0 	9999999999 
	1089	2100	1.林沖	1	89	風	9999999999	1.0 	0	0	"9,800 "	"8,800 "	22 	18 	204	196	204	216	196	176	54	0	196	0	0 	0 	0 	190 	20	20	20	78	16	0	0	0	0	100	0	2450	2328	0 	0 	9999999999 
	1090	2100	1.林沖	1	90	風	9999999999	1.0 	0	0	"9,900 "	"8,900 "	22 	18 	206	198	206	218	198	178	55	0	198	0	0 	0 	0 	196 	20	20	20	79	16	0	0	0	0	100	0	2475	2351	0 	0 	9999999999 
	1091	2100	1.林沖	1	91	風	9999999999	1.0 	0	0	"10,000 "	"9,000 "	22 	18 	208	200	208	220	200	180	55	0	200	0	0 	0 	0 	199 	20	20	20	80	16	0	0	0	0	100	0	2500	2375	0 	0 	9999999999 
	1092	2100	1.林沖	1	92	風	9999999999	1.0 	0	0	"10,100 "	"9,100 "	22 	18 	210	202	210	222	202	182	56	0	202	0	0 	0 	0 	202 	20	20	20	81	16	0	0	0	0	100	0	2525	2399	0 	0 	9999999999 
	1093	2100	1.林沖	1	93	風	9999999999	1.0 	0	0	"10,200 "	"9,200 "	22 	18 	212	204	212	224	204	184	56	0	204	0	0 	0 	0 	205 	20	20	20	82	16	0	0	0	0	100	0	2550	2423	0 	0 	9999999999 
	1094	2100	1.林沖	1	94	風	9999999999	1.0 	0	0	"10,300 "	"9,250 "	22 	18 	214	206	214	227	206	185	57	0	206	0	0 	0 	0 	208 	21	21	21	82	16	0	0	0	0	100	0	2575	2446	0 	0 	9999999999 
	1095	2100	1.林沖	1	95	風	9999999999	1.0 	0	0	"10,400 "	"9,350 "	22 	18 	216	208	216	229	208	187	57	0	208	0	0 	0 	0 	215 	21	21	21	83	16	0	0	0	0	100	0	2600	2470	0 	0 	9999999999 
	1096	2100	1.林沖	1	96	風	9999999999	1.0 	0	0	"10,500 "	"9,450 "	22 	18 	218	210	218	231	210	189	58	0	210	0	0 	0 	0 	218 	21	21	21	84	16	0	0	0	0	100	0	2625	2494	0 	0 	9999999999 
	1097	2100	1.林沖	1	97	風	9999999999	1.0 	0	0	"10,600 "	"9,550 "	22 	18 	220	212	220	233	212	191	58	0	212	0	0 	0 	0 	221 	21	21	21	85	16	0	0	0	0	100	0	2650	2518	0 	0 	9999999999 
	1098	2100	1.林沖	1	98	風	9999999999	1.0 	0	0	"10,700 "	"9,650 "	22 	18 	223	214	223	235	214	193	59	0	214	0	0 	0 	0 	224 	21	21	21	86	16	0	0	0	0	100	0	2675	2541	0 	0 	9999999999 
	1099	2100	1.林沖	1	99	風	9999999999	1.0 	0	0	"10,800 "	"9,700 "	22 	18 	225	216	225	238	216	194	59	0	216	0	0 	0 	0 	227 	22	22	22	86	16	0	0	0	0	100	0	2700	2565	0 	0 	9999999999 
	2001	2100	2.雷橫	2	1	火	69	1.0 	0	0	"1,200 "	900 	19 	22 	21	21	21	19	24	18	10	0	20	0	0 	0 	13 	0 	2	2	8	2	16	0	0	0	0	100	0	275	238	0 	0 	60 
	2002	2100	2.雷橫	2	2	火	193	1.0 	0	0	"1,300 "	950 	19 	22 	23	23	23	21	26	19	11	0	22	0	0 	0 	14 	0 	2	2	8	2	16	0	0	0	0	100	0	303	261	0 	0 	207 
