	404	8000	戴宗第四段攻擊	4.戴宗	連擊技能	110%	射擊	143%	20							0												0	0	1	1				1	10	0			10	1	1	1	1	140	404		1	250	150	75	75	50									0	2	200		1	1	250	500	1	250	1000	200		2011		4013	EF0001	42011									0					
	501	8000	史進基本攻擊	5.史進	連擊技能	90%	四連擊	117%	1							0												1	0	1	1				1	10	0			2	1	1	1	1	120	501		1	160	20	75	75	50									0	1			1	0	0	0	0	0	500	100		2010		4010	EF0001	52010				Camzoom_02					0					
	502	8000	史進第二段攻擊	5.史進	連擊技能	100%	四連擊	130%	2							0												1	0	1	1				1	10	0			3	1	1	1	1	130	502		1	160	20	75	75	50									0	1			1	0	0	0	0	0	500	100		2020		4010	EF0001	52020									0					
	503	8000	史進第三段攻擊	5.史進	連擊技能	110%	四連擊	143%	10							0												0	0	1	1				1	10	0			5	1	1	1	1	140	503		1	120	75	75	75	50									0	1			1	1	150	200	1	150	500	100		2030	PUSH	4012	EF0001	52030				Skill_Basic					0					
	504	8000	史進第四段攻擊	5.史進	連擊技能	110%	四連擊	143%	20							0												0	0	1	1				1	10	0			10	1	1	1	1	290	504		1	180	120	150	150	50									0	1			1	0	0	0	1	200	1000	500		2032		4013	EF0001	52032									0					
	601	8000	李逵基本攻擊	6.李逵	連擊技能	90%	四連擊	117%	1							0												1	0	1	1				1	10	0			2	1	1	1	1	160	601		1	130	20	60	60	50									0	1			1	0	0	0	0	0	667	200		2010		10	EF0001	62010				Camzoom_02					0					
	602	8000	李逵第二段攻擊	6.李逵	連擊技能	100%	四連擊	130%	2							0												1	0	1	1				1	10	0			3	1	1	1	1	170	602		1	110	20	60	60	50									0	1			1	0	0	0	0	0	667	200		2020		4010	EF0001	62020									0					
	603	8000	李逵第三段攻擊	6.李逵	連擊技能	110%	四連擊	143%	10							0												0	0	1	1				1	10	0			5	1	1	1	1	140	603		1	120	100	75	75	50									0	1			1	1	150	200	1	150	500	100		2030	PUSH	4012	EF0001	62030				Skill_Basic					0					
	604	8000	李逵第四段攻擊	6.李逵	連擊技能	110%	四連擊	143%	20							0												0	0	1	1				1	10	0			10	1	1	1	1	290	604		1	120	120	120	120	50									0	1			1	0	0	0	1	200	1000	500		2032		4013	EF0001	62032									0					
	701	8000	顧大嫂基本攻擊	7.顧大嫂	連擊技能	90%	四連擊	117%	1							0												1	0	1	1				1	10	0			2	1	1	1	1	120	701		1	120	20	60	60	50									0	1			1	0	0	0	0	0	500	100		2010		4010	EF0001	72010				Camzoom_02					0					
	702	8000	顧大嫂第二段攻擊	7.顧大嫂	連擊技能	100%	四連擊	130%	2							0												1	0	1	1				1	10	0			3	1	1	1	1	130	702		1	120	20	60	60	50									0	1			1	0	0	0	0	0	500	100		2020		4010	EF0001	72020									0					
	703	8000	顧大嫂第三段攻擊	7.顧大嫂	連擊技能	110%	四連擊	143%	10							0												0	0	1	1				1	10	0			5	1	1	1	1	140	703		1	120	100	50	50	50									0	1			1	1	150	200	1	150	500	100		2030	PUSH	4012	EF0001	72030				Skill_Basic					0					
	704	8000	顧大嫂第四段攻擊	7.顧大嫂	連擊技能	110%	四連擊	143%	20							0												0	0	1	1				1	10	0			10	1	1	1	1	260	704		1	180	120	150	150	50									0	1			1	0	0	0	1	200	900	500		2032		4013	EF0001	72032									0					
	801	8000	花榮基本攻擊	8.花榮	連擊技能	95%	連射	124%	1							0												1	0	1	1				1	10	0			2	1	1	1	1	160	801		1	1	0	40	40	10	10		S08601001		30	50	600	400	100	1	150	1	1	0	0	0	0	0	650	200		2010		4010	EF0001	82010									0					
	802	8000	花榮第二段攻擊	8.花榮	連擊技能	110%	連射	143%	2							0												1	0	1	1				1	10	0			3	1	1	1	1	190	802		1	1	0	40	40	10	10		S08602001		30	50	600	400	100	1	150	1	1	0	0	0	0	0	650	200		2010		4010	EF0001	82010									0					
	803	8000	花榮第三段攻擊	8.花榮	連擊技能	120%	連射	156%	10							0												0	0	1	1				1	10	0			5	1	1	1	1	200	803		1	1	0	50	50	10	10		S08603001		30	50	600	400	100	1	150	1	1	0	0	0	0	0	650	200		2010		4012	EF0001	82010									0					
	804	8000	花榮第四段攻擊	8.花榮	連擊技能	130%	連射	169%	20							0												0	0	1	1				1	10	0			10	1	1	1	1	220	804		1	1	0	60	60	10	10		S08603201		30	50	600	400	100	1	150	1	1	0	0	0	0	0	650	200		2010		4013	EF0001	82010									0					
# 0005001~0006999 變身後連擊技能						120%																																																																																							
	5101	8000	跳跳基本攻擊	0.共用	連擊技能	108%	四連擊	140%	20							0												1	0	1	1				1	5220	0			2					140	5101		1	150	20	75	75	50									0	1			1	0	0	0	0	0	500	100		2010		10	EF0001	2010				Camzoom_02					0					
	5102	8000	跳跳第二段攻擊	0.共用	連擊技能	120%	四連擊	156%	20							0												1	0	1	1				1	5220	0			3					160	5102		1	150	20	75	75	50									0	1			1	0	0	0	0	0	500	100		2020		4010	EF0001	2020									0					
	5103	8000	跳跳第三段攻擊	0.共用	連擊技能	132%	四連擊	172%	20							0												1	0	1	1				1	5220	0			5					170	5103		1	120	20	75	75	50									0	1			1	1	150	200	1	150	500	100		2030		4012	EF0001	2030				Skill_Basic					0					
	5104	8000	跳跳第四段攻擊	0.共用	連擊技能	150%	四連擊	195%	20							0												1	0	1	1				1	5220	0			10					120	5104		1	160	160	160	160	50									0	3	100		1	0	0	0	1	200	900	50		2032		4013	EF0001	2032									0					
	5201	8000	象王基本攻擊	0.共用	連擊技能	108%	四連擊	140%	30							0												1	0	1	1				1	10881	0			2					140	5201		1	150	20	75	75	50									0	1			1	0	0	0	0	0	500	100		2010		10	EF0001	2010				Camzoom_02					0					
	5202	8000	象王第二段攻擊	0.共用	連擊技能	120%	四連擊	156%	30							0												1	0	1	1				1	10881	0			3					160	5202		1	150	20	75	75	50									0	1			1	0	0	0	0	0	500	100		2020		4010	EF0001	2020									0					
	5203	8000	象王第三段攻擊	0.共用	連擊技能	132%	四連擊	172%	30							0												1	0	1	1				1	10881	0			5					170	5203		1	120	20	75	75	50									0	1			1	1	150	200	1	150	500	100		2030		4012	EF0001	2030				Skill_Basic					0					
	5204	8000	象王第四段攻擊	0.共用	連擊技能	150%	四連擊	195%	30							0												1	0	1	1				1	10881	0			10					350	5204		1	150	150	150	150	50									0	1			1	0	0	0	1	200	900	300		2032		4013	EF0001	2032									0					
	5301	8000	彪王基本攻擊	0.共用	連擊技能	108%	四連擊	140%	40							0												1	0	1	1				1	19551	0			2					140	5301		1	180	20	75	75	50									0	1			1	0	0	0	0	0	500	100		2010		10	EF0001	2010				Camzoom_02					0					
	5302	8000	彪王第二段攻擊	0.共用	連擊技能	120%	四連擊	156%	40							0												1	0	1	1				1	19551	0			3					160	5302		1	180	20	75	75	50									0	1			1	0	0	0	0	0	500	100		2020		4010	EF0001	2020									0					
	5303	8000	彪王第三段攻擊	0.共用	連擊技能	132%	四連擊	172%	40							0												1	0	1	1				1	19551	0			5					210	5303		1	120	20	75	75	50									0	1			1	1	150	200	1	150	600	100		2030		4012	EF0001	2030				Skill_Basic					0					
	5304	8000	彪王第四段攻擊	0.共用	連擊技能	180%	四連擊	234%	40							0												1	0	1	1				1	19551	0			10					180	5304		1	270	20	80	80	50									0	2	100		1	0	0	0	1	200	900	300		2032		4013	EF0001	2032									0					
	5401	8000	駱駝王基本攻擊	0.共用	連擊技能	108%	四連擊	140%	40							0												1	0	1	1				1	19551	0			2					140	5401		1	150	20	75	75	50									0	1			1	0	0	0	0	0	500	100		2010		10	EF0001	2010				Camzoom_02					0					
	5402	8000	駱駝王第二段攻擊	0.共用	連擊技能	120%	四連擊	156%	40							0												1	0	1	1				1	19551	0			3					160	5402		1	200	20	100	100	50									0	1			1	0	0	0	0	0	500	100		2020		4010	EF0001	2020									0					
	5403	8000	駱駝王第三段攻擊	0.共用	連擊技能	132%	四連擊	172%	40							0												1	0	1	1				1	19551	0			5					170	5403		1	120	20	75	75	50									0	1			1	1	150	200	1	150	500	100		2030		4012	EF0001	2030				Skill_Basic					0					
	5404	8000	駱駝王第四段攻擊	0.共用	連擊技能	180%	四連擊	234%	40							0												1	0	1	1				1	19551	0			10					350	5404		1	250	20	75	75	50									0	1			1	0	0	0	1	200	900	400		2032		4013	EF0001	2032									0					
	5501	8000	鷹王基本攻擊	0.共用	連擊技能	108%	四連擊	140%	50							0												1	0	1	1				1	32037	0			2					140	5501		1	120	20	75	75	50									0	1			1	0	0	0	0	0	500	100		2010		10	EF0001	2010				Camzoom_02					0					
	5502	8000	鷹王第二段攻擊	0.共用	連擊技能	120%	四連擊	156%	50							0												1	0	1	1				1	32037	0			3					160	5502		1	120	20	75	75	50									0	1			1	0	0	0	0	0	500	100		2020		4010	EF0001	2020									0					
	5503	8000	鷹王第三段攻擊	0.共用	連擊技能	132%	四連擊	172%	50							0												1	0	1	1				1	32037	0			5					170	5503		1	120	20	75	75	50									0	1			1	1	150	200	1	150	500	100		2030		4012	EF0001	2030				Skill_Basic					0					
	5504	8000	鷹王第四段攻擊	0.共用	連擊技能	180%	四連擊	234%	50							0												1	0	1	1				1	32037	0			10					350	5504		1	150	40	100	100	50									0	1			1	0	0	0	1	200	900	500		2032		4013	EF0001	2032									0					
	5601	8000	跳跳基本攻擊	0.共用	連擊技能	108%	四連擊	140%	50							0												1	0	1	1				1	32037	0			2					140	5601		1	180	20	75	75	50									0	1			1	0	0	0	0	0	500	100		2010		10	EF0001	2010				Camzoom_02					0					
	5602	8000	跳跳第二段攻擊	0.共用	連擊技能	120%	四連擊	156%	50							0												1	0	1	1				1	32037	0			3					160	5602		1	180	20	75	75	50									0	1			1	0	0	0	0	0	500	100		2020		4010	EF0001	2020									0					
	5603	8000	跳跳第三段攻擊	0.共用	連擊技能	132%	四連擊	172%	50							0												1	0	1	1				1	32037	0			5					170	5603		1	120	20	75	75	50									0	1			1	1	150	200	1	150	500	100		2030		4012	EF0001	2030				Skill_Basic					0					
	5604	8000	跳跳第四段攻擊	0.共用	連擊技能	180%	四連擊	234%	50							0												1	0	1	1				1	32037	0			10					90	5604		1	200	50	80	80	50									0	3	100		1	0	0	0	1	200	800	300		2032		4013	EF0001	2032									0					
	6101	8000	變身PC-林沖基本攻擊	1.林沖	連擊技能	108%	四連擊	140%	20							0												1	0	1	1				1	5220	0			2					140	6101		1	150	20	75	75	50									0	1			1	0	0	0	0	0	500	100		2010		4010	EF0001	12010				Camzoom_02					0					
	6102	8000	變身PC-林沖第二段攻擊	1.林沖	連擊技能	120%	四連擊	156%	20							0												1	0	1	1				1	5220	0			3					160	6102		1	150	20	75	75	50									0	1			1	0	0	0	0	0	500	100		2020		4010	EF0001	12020									0					
	6103	8000	變身PC-林沖第三段攻擊	1.林沖	連擊技能	132%	四連擊	172%	20							0												1	0	1	1				1	5220	0			5					170	6103		1	120	75	75	75	50									0	1			1	1	150	100	1	100	500	100		2030	PUSH	4012	EF0001	12030				Skill_Basic					0					
	6104	8000	變身PC-林沖第四段攻擊	1.林沖	連擊技能	132%	四連擊	172%	20							0												1	0	1	1				1	5220	0			10					340	6104		1	180	120	150	150	50									0	1			1	0	0	0	1	200	1000	400		2033		4013	EF0001	12033									0					
	6201	8000	變身PC-雷橫基本攻擊	2.雷橫	連擊技能	108%	四連擊	140%	30							0												1	0	1	1				1	10881	0			2					120	6201		1	120	20	40	40	50									0	1			1	0	0	0	0	0	433	100		2010		4010	EF0001	22010				Camzoom_02					0					
	6202	8000	變身PC-雷橫第二段攻擊	2.雷橫	連擊技能	120%	四連擊	156%	30							0												1	0	1	1				1	10881	0			3					140	6202		1	120	20	40	40	50									0	1			1	0	0	0	0	0	433	100		2020		4010	EF0001	22020									0					
	6203	8000	變身PC-雷橫第三段攻擊	2.雷橫	連擊技能	132%	四連擊	172%	30							0												1	0	1	1				1	10881	0			5					170	6203		1	120	20	50	50	50									0	1			1	1	150	200	1	150	500	100		2030	PUSH	4012	EF0001	22030				Skill_Basic					0					
	6204	8000	變身PC-雷橫第四段攻擊	2.雷橫	連擊技能	132%	四連擊	172%	30							0												1	0	1	1				1	10881	0			10					290	6204		1	120	120	120	120	50									0	1			1	0	0	0	1	200	833	400		2033		4013	EF0001	22033									0					
	6301	8000	變身PC-孫二娘基本攻擊	3.孫二娘	連擊技能	108%	法師遠射	140%	40							0												1	0	1	1				1	19551	0			2					140	6301		1	75	75	75	75	50			S03603001d			100	1500	0	0	1	800	0.4	1	0	0	0	0	0	500	0		2014		4010	EF0401	32014				Camzoom_02					0					
	6302	8000	變身PC-孫二娘第二段攻擊	3.孫二娘	連擊技能	120%	法師遠射	156%	40							0												1	0	1	1				1	19551	0			3					160	6302		1	75	75	75	75	50			S03603001			100	1500	0	0	1	800	0.55	1	0	0	0	0	0	500	0		2015		4010	EF0401	32015									0					
	6303	8000	變身PC-孫二娘第三段攻擊	3.孫二娘	連擊技能	132%	法師遠射	172%	40							0												1	0	1	1				1	19551	0			5					260	6303		1	75	75	75	75	50			S03603001c			100	1500	0	0	1	800	0.7	1	0	0	0	0	0	767	0		2034	PUSH	4012	EF0401	32034			Skill_Basic						0					
	6304	8000	變身PC-孫二娘第四段攻擊	3.孫二娘	連擊技能	132%	法師遠射	172%	40							0												1	0	1	1				1	19551	0			10					340	6304		1	75	100	75	75	50								0	0	1			1	1	100	500	1	100	1000	500		2033		4013	EF0401	32033									0					
	6401	8000	變身PC-戴宗基本攻擊	4.戴宗	連擊技能	108%	射擊	140%	40							0												1	0	1	1				1	19551	0			2					90	6401		1	300	20	75	75	50									0	2	200		1	0	0	0	0	0	667	200		2013			EF0001	42010				Camzoom_02					0					
	6402	8000	變身PC-戴宗第二段攻擊	4.戴宗	連擊技能	120%	射擊	156%	40							0												1	0	1	1				1	19551	0			3					100	6402		1	300	20	75	75	50									0	2	200		1	0	0	0	0	0	667	200		2022			EF0001	42020									0					
	6403	8000	變身PC-戴宗第三段攻擊	4.戴宗	連擊技能	132%	射擊	172%	40							0												1	0	1	1				1	19551	0			5					170	6403		1	180	50	75	75	50									0	1			1	1	150	200	1	200	500	0		2030	PUSH	4012	EF0001	42030				Skill_Basic					0					
	6404	8000	變身PC-戴宗第四段攻擊	4.戴宗	連擊技能	132%	射擊	172%	40							0												1	0	1	1				1	19551	0			10					170	6404		1	250	150	75	75	50									0	2	200		1	1	250	500	1	250	1000	200		2011		4013	EF0001	42011									0					
	6501	8000	變身PC-史進基本攻擊	5.史進	連擊技能	108%	四連擊	140%	50							0												1	0	1	1				1	32037	0			2					140	6501		1	160	20	75	75	50									0	1			1	0	0	0	0	0	500	100		2010		4010	EF0001	52010				Camzoom_02					0					
	6502	8000	變身PC-史進第二段攻擊	5.史進	連擊技能	120%	四連擊	156%	50							0												1	0	1	1				1	32037	0			3					160	6502		1	160	20	75	75	50									0	1			1	0	0	0	0	0	500	100		2020		4010	EF0001	52020									0					
	6503	8000	變身PC-史進第三段攻擊	5.史進	連擊技能	132%	四連擊	172%	50							0												1	0	1	1				1	32037	0			5					170	6503		1	120	75	75	75	50									0	1			1	1	150	200	1	150	500	100		2030	PUSH	4012	EF0001	52030				Skill_Basic					0					
	6504	8000	變身PC-史進第四段攻擊	5.史進	連擊技能	132%	四連擊	172%	50							0												1	0	1	1				1	32037	0			10					340	6504		1	180	120	150	150	50									0	1			1	0	0	0	1	200	1000	500		2032		4013	EF0001	52032									0					
	6601	8000	變身PC-李逵基本攻擊	6.李逵	連擊技能	108%	四連擊	140%	50							0												1	0	1	1				1	32037	0			2					190	6601		1	130	20	60	60	50									0	1			1	0	0	0	0	0	667	200		2010		10	EF0001	62010				Camzoom_02					0					
	6602	8000	變身PC-李逵第二段攻擊	6.李逵	連擊技能	120%	四連擊	156%	50							0												1	0	1	1				1	32037	0			3					210	6602		1	110	20	60	60	50									0	1			1	0	0	0	0	0	667	200		2020		4010	EF0001	62020									0					
	6603	8000	變身PC-李逵第三段攻擊	6.李逵	連擊技能	132%	四連擊	172%	50							0												1	0	1	1				1	32037	0			5					170	6603		1	120	100	75	75	50									0	1			1	1	150	200	1	150	500	100		2030	PUSH	4012	EF0001	62030				Skill_Basic					0					
	6604	8000	變身PC-李逵第四段攻擊	6.李逵	連擊技能	132%	四連擊	172%	50							0												1	0	1	1				1	32037	0			10					340	6604		1	120	120	120	120	50									0	1			1	0	0	0	1	200	1000	500		2032		4013	EF0001	62032									0					
	6701	8000	變身PC-顧大嫂基本攻擊	7.顧大嫂	連擊技能	108%	四連擊	140%	20							0												1	0	1	1				1	5220	0			2					140	6701		1	120	20	60	60	50									0	1			1	0	0	0	0	0	500	100		2010		4010	EF0001	72010				Camzoom_02					0					
	6702	8000	變身PC-顧大嫂第二段攻擊	7.顧大嫂	連擊技能	120%	四連擊	156%	20							0												1	0	1	1				1	5220	0			3					160	6702		1	120	20	60	60	50									0	1			1	0	0	0	0	0	500	100		2020		4010	EF0001	72020									0					
	6703	8000	變身PC-顧大嫂第三段攻擊	7.顧大嫂	連擊技能	132%	四連擊	172%	20							0												1	0	1	1				1	5220	0			5					170	6703		1	120	100	50	50	50									0	1			1	1	150	200	1	150	500	100		2030	PUSH	4012	EF0001	72030				Skill_Basic					0					
	6704	8000	變身PC-顧大嫂第四段攻擊	7.顧大嫂	連擊技能	132%	四連擊	172%	20							0												1	0	1	1				1	5220	0			10					310	6704		1	180	120	150	150	50									0	1			1	0	0	0	1	200	900	500		2032		4013	EF0001	72032									0					
	6801	8000	變身PC-花榮基本攻擊	8.花榮	連擊技能	114%	連射	148%	30							0												1	0	1	1				1	10881	0			2					150	6801		1	1	0	40	40	10	10		S08601001		30	50	600	400	100	1	150	1	1	0	0	0	0	0	500	200		2010		4010	EF0001	82010									0					
	6802	8000	變身PC-花榮第二段攻擊	8.花榮	連擊技能	132%	連射	172%	30							0												1	0	1	1				1	10881	0			3					170	6802		1	1	0	40	40	10	10		S08602001		30	50	600	400	100	1	150	1	1	0	0	0	0	0	500	200		2010		4010	EF0001	82010									0					
	6803	8000	變身PC-花榮第三段攻擊	8.花榮	連擊技能	144%	連射	187%	30							0												1	0	1	1				1	10881	0			5					190	6803		1	1	0	50	50	10	10		S08603001		30	50	600	400	100	1	150	1	1	0	0	0	0	0	500	200		2010		4012	EF0001	82010			Skill_Basic						0					
	6804	8000	變身PC-花榮第四段攻擊	8.花榮	連擊技能	156%	連射	203%	30							0												1	0	1	1				1	10881	0			10					200	6804		1	1	0	60	60	10	10		S08603201		30	50	600	400	100	1	150	1	1	0	0	0	0	0	500	200		2010		4013	EF0001	82010									0					
	6901	8000	變身砲車基本攻擊	0.共用	連擊技能	90%	連射	117%	30							0												1	0	1	1				1	10881	0			2					230	6701		1	10	0	50	50	10	100		SEF20012		90	70	1500	800	80	1	150	3	1	0	0	0	1	150	1000	550		6010		4013	EF0201	12706010									0					
	6902	8000	變身砲車二段攻擊	0.共用	連擊技能	100%	連射	130%	30							0												1	0	1	1				1	10881	0			3					260	6702		1	10	0	60	60	10	100		SEF20012		90	70	1400	800	86	1	150	4	1	0	0	0	1	150	1000	550		6010		4013	EF0201	12706010									0					
	6903	8000	變身砲車三段攻擊	0.共用	連擊技能	110%	連射	143%	30							0												1	0	1	1				1	10881	0			5					290	6703		1	10	0	70	70	10	100		SEF20012		90	70	1300	800	92	1	150	5	1	0	0	0	1	150	1000	550		6010		4013	EF0201	12706010									0					
	6904	8000	變身砲車四段攻擊	0.共用	連擊技能	150%	連射	195%	30							0												1	0	1	1				1	10881	0			10					390	6704		1	10	0	80	80	10	100		SEF20012		90	70	1200	800	100	1	150	7	1	0	0	0	1	150	1000	550		6010		4013	EF0201	12706010									0					
# 通用技能																	CD/MP消耗比：	0		MP參照：	3																																																																								
