#	Id	ClassId	Level	GroupId			MaxHP	MaxMP	RestoreHP	RestoreMP	Strength	Dexterity	Constitution	Intelligence	CriticalPower	CriticalHitRate	LuckyValue	Attack	Defence	GroundHarm	WaterHarm	FireHarm	WindHarm	Unground	Unwater	Unfire	Unwind	
# 屬性位址參照							2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	
# 等級強度參照							2	3										3	7	3	3	3	3	3	3	3	3	
# 等級強度每級分算比例							108	108										108	108	108	108	108	108	108	108	108	108	
# 取值比例							100%	100%										100%	100%	100%	100%	100%	100%	50%	50%	50%	50%	
#	編號	Class編號	強化等級	強化群組	裝備類型層級	對應參考等級	最高 HP	最高 MP	HP 回復	MP 回復	力量	敏捷	體質	智力	爆發力	爆擊率	幸運值	攻擊力	防禦力	地攻	水攻	火攻	風攻	地防	水防	火防	風防	
# 20級強化屬性數值表 01-1-1-001：對應等級限制 - 類型 (1:武器;2:防具;3:飾品) - 層級 (1:灰;2:白;3:綠;4:藍;5:紫) - 裝備等級																												
# 武器強化屬性數值表																												
# 武器 - 灰裝																												
	2011019	5002	19	2011001	 武器 - 灰裝	20	304	304	0	0	19	19	19	19	19	0	19	38	0	0	0	0	0	0	0	0	0	
	2011020	5002	20	2011001	 武器 - 灰裝	20	320	320	0	0	20	20	20	20	20	0	20	40	0	0	0	0	0	0	0	0	0	
	2011021	5002	21	2011001	 武器 - 灰裝	20	336	336	0	0	21	21	21	21	21	0	21	42	0	0	0	0	0	0	0	0	0	
	2011022	5002	22	2011001	 武器 - 灰裝	20	352	352	0	0	22	22	22	22	22	0	22	44	0	0	0	0	0	0	0	0	0	
	2011023	5002	23	2011001	 武器 - 灰裝	20	368	368	0	0	23	23	23	23	23	0	23	46	0	0	0	0	0	0	0	0	0	
	2011024	5002	24	2011001	 武器 - 灰裝	20	384	384	0	0	24	24	24	24	24	0	24	48	0	0	0	0	0	0	0	0	0	
	2011025	5002	25	2011001	 武器 - 灰裝	20	400	400	0	0	25	25	25	25	25	0	25	50	0	0	0	0	0	0	0	0	0	
	2011026	5002	26	2011001	 武器 - 灰裝	20	416	416	0	0	26	26	26	26	26	0	26	52	0	0	0	0	0	0	0	0	0	
	2011027	5002	27	2011001	 武器 - 灰裝	20	432	432	0	0	27	27	27	27	27	0	27	54	0	0	0	0	0	0	0	0	0	
	2011028	5002	28	2011001	 武器 - 灰裝	20	448	448	0	0	28	28	28	28	28	0	28	56	0	0	0	0	0	0	0	0	0	
	2011029	5002	29	2011001	 武器 - 灰裝	20	464	464	0	0	29	29	29	29	29	0	29	58	0	0	0	0	0	0	0	0	0	
	2011030	5002	30	2011001	 武器 - 灰裝	20	480	480	0	0	30	30	30	30	30	0	30	60	0	0	0	0	0	0	0	0	0	
	2011031	5002	31	2011001	 武器 - 灰裝	20	496	496	0	0	31	31	31	31	31	0	31	62	0	0	0	0	0	0	0	0	0	
	2011032	5002	32	2011001	 武器 - 灰裝	20	512	512	0	0	32	32	32	32	32	0	32	64	0	0	0	0	0	0	0	0	0	
	2011033	5002	33	2011001	 武器 - 灰裝	20	528	528	0	0	33	33	33	33	33	0	33	66	0	0	0	0	0	0	0	0	0	
	2011034	5002	34	2011001	 武器 - 灰裝	20	544	544	0	0	34	34	34	34	34	0	34	68	0	0	0	0	0	0	0	0	0	
	2011035	5002	35	2011001	 武器 - 灰裝	20	560	560	0	0	35	35	35	35	35	0	35	70	0	0	0	0	0	0	0	0	0	
	2011036	5002	36	2011001	 武器 - 灰裝	20	576	576	0	0	36	36	36	36	36	0	36	72	0	0	0	0	0	0	0	0	0	
	2011037	5002	37	2011001	 武器 - 灰裝	20	592	592	0	0	37	37	37	37	37	0	37	74	0	0	0	0	0	0	0	0	0	
	2011038	5002	38	2011001	 武器 - 灰裝	20	608	608	0	0	38	38	38	38	38	0	38	76	0	0	0	0	0	0	0	0	0	
	2011039	5002	39	2011001	 武器 - 灰裝	20	624	624	0	0	39	39	39	39	39	0	39	78	0	0	0	0	0	0	0	0	0	
	2011040	5002	40	2011001	 武器 - 灰裝	20	640	640	0	0	40	40	40	40	40	0	40	80	0	0	0	0	0	0	0	0	0	
	2011041	5002	41	2011001	 武器 - 灰裝	20	656	656	0	0	41	41	41	41	41	0	41	82	0	0	0	0	0	0	0	0	0	
	2011042	5002	42	2011001	 武器 - 灰裝	20	672	672	0	0	42	42	42	42	42	0	42	84	0	0	0	0	0	0	0	0	0	
	2011043	5002	43	2011001	 武器 - 灰裝	20	688	688	0	0	43	43	43	43	43	0	43	86	0	0	0	0	0	0	0	0	0	
	2011044	5002	44	2011001	 武器 - 灰裝	20	704	704	0	0	44	44	44	44	44	0	44	88	0	0	0	0	0	0	0	0	0	
	2011045	5002	45	2011001	 武器 - 灰裝	20	720	720	0	0	45	45	45	45	45	0	45	90	0	0	0	0	0	0	0	0	0	
	2011046	5002	46	2011001	 武器 - 灰裝	20	736	736	0	0	46	46	46	46	46	0	46	92	0	0	0	0	0	0	0	0	0	
	2011047	5002	47	2011001	 武器 - 灰裝	20	752	752	0	0	47	47	47	47	47	0	47	94	0	0	0	0	0	0	0	0	0	
	2011048	5002	48	2011001	 武器 - 灰裝	20	768	768	0	0	48	48	48	48	48	0	48	96	0	0	0	0	0	0	0	0	0	
	2011049	5002	49	2011001	 武器 - 灰裝	20	784	784	0	0	49	49	49	49	49	0	49	98	0	0	0	0	0	0	0	0	0	
	2011050	5002	50	2011001	 武器 - 灰裝	20	800	800	0	0	50	50	50	50	50	0	50	100	0	0	0	0	0	0	0	0	0	
	2011051	5002	51	2011001	 武器 - 灰裝	20	816	816	0	0	51	51	51	51	51	0	51	102	0	0	0	0	0	0	0	0	0	
	2011052	5002	52	2011001	 武器 - 灰裝	20	832	832	0	0	52	52	52	52	52	0	52	104	0	0	0	0	0	0	0	0	0	
	2011053	5002	53	2011001	 武器 - 灰裝	20	848	848	0	0	53	53	53	53	53	0	53	106	0	0	0	0	0	0	0	0	0	
	2011054	5002	54	2011001	 武器 - 灰裝	20	864	864	0	0	54	54	54	54	54	0	54	108	0	0	0	0	0	0	0	0	0	
	2011055	5002	55	2011001	 武器 - 灰裝	20	880	880	0	0	55	55	55	55	55	0	55	110	0	0	0	0	0	0	0	0	0	
	2011056	5002	56	2011001	 武器 - 灰裝	20	896	896	0	0	56	56	56	56	56	0	56	112	0	0	0	0	0	0	0	0	0	
	2011057	5002	57	2011001	 武器 - 灰裝	20	912	912	0	0	57	57	57	57	57	0	57	114	0	0	0	0	0	0	0	0	0	
	2011058	5002	58	2011001	 武器 - 灰裝	20	928	928	0	0	58	58	58	58	58	0	58	116	0	0	0	0	0	0	0	0	0	
	2011059	5002	59	2011001	 武器 - 灰裝	20	944	944	0	0	59	59	59	59	59	0	59	118	0	0	0	0	0	0	0	0	0	
	2011060	5002	60	2011001	 武器 - 灰裝	20	960	960	0	0	60	60	60	60	60	0	60	120	0	0	0	0	0	0	0	0	0	
	2011061	5002	61	2011001	 武器 - 灰裝	20	976	976	0	0	61	61	61	61	61	0	61	122	0	0	0	0	0	0	0	0	0	
	2011062	5002	62	2011001	 武器 - 灰裝	20	992	992	0	0	62	62	62	62	62	0	62	124	0	0	0	0	0	0	0	0	0	
	2011063	5002	63	2011001	 武器 - 灰裝	20	1008	1008	0	0	63	63	63	63	63	0	63	126	0	0	0	0	0	0	0	0	0	
	2011064	5002	64	2011001	 武器 - 灰裝	20	1024	1024	0	0	64	64	64	64	64	0	64	128	0	0	0	0	0	0	0	0	0	
	2011065	5002	65	2011001	 武器 - 灰裝	20	1040	1040	0	0	65	65	65	65	65	0	65	130	0	0	0	0	0	0	0	0	0	
	2011066	5002	66	2011001	 武器 - 灰裝	20	1056	1056	0	0	66	66	66	66	66	0	66	132	0	0	0	0	0	0	0	0	0	
	2011067	5002	67	2011001	 武器 - 灰裝	20	1072	1072	0	0	67	67	67	67	67	0	67	134	0	0	0	0	0	0	0	0	0	
	2011068	5002	68	2011001	 武器 - 灰裝	20	1088	1088	0	0	68	68	68	68	68	0	68	136	0	0	0	0	0	0	0	0	0	
	2011069	5002	69	2011001	 武器 - 灰裝	20	1104	1104	0	0	69	69	69	69	69	0	69	138	0	0	0	0	0	0	0	0	0	
	2011070	5002	70	2011001	 武器 - 灰裝	20	1120	1120	0	0	70	70	70	70	70	0	70	140	0	0	0	0	0	0	0	0	0	
	2011071	5002	71	2011001	 武器 - 灰裝	20	1136	1136	0	0	71	71	71	71	71	0	71	142	0	0	0	0	0	0	0	0	0	
	2011072	5002	72	2011001	 武器 - 灰裝	20	1152	1152	0	0	72	72	72	72	72	0	72	144	0	0	0	0	0	0	0	0	0	
	2011073	5002	73	2011001	 武器 - 灰裝	20	1168	1168	0	0	73	73	73	73	73	0	73	146	0	0	0	0	0	0	0	0	0	
	2011074	5002	74	2011001	 武器 - 灰裝	20	1184	1184	0	0	74	74	74	74	74	0	74	148	0	0	0	0	0	0	0	0	0	
	2011075	5002	75	2011001	 武器 - 灰裝	20	1200	1200	0	0	75	75	75	75	75	0	75	150	0	0	0	0	0	0	0	0	0	
	2011076	5002	76	2011001	 武器 - 灰裝	20	1216	1216	0	0	76	76	76	76	76	0	76	152	0	0	0	0	0	0	0	0	0	
	2011077	5002	77	2011001	 武器 - 灰裝	20	1232	1232	0	0	77	77	77	77	77	0	77	154	0	0	0	0	0	0	0	0	0	
	2011078	5002	78	2011001	 武器 - 灰裝	20	1248	1248	0	0	78	78	78	78	78	0	78	156	0	0	0	0	0	0	0	0	0	
	2011079	5002	79	2011001	 武器 - 灰裝	20	1264	1264	0	0	79	79	79	79	79	0	79	158	0	0	0	0	0	0	0	0	0	
	2011080	5002	80	2011001	 武器 - 灰裝	20	1280	1280	0	0	80	80	80	80	80	0	80	160	0	0	0	0	0	0	0	0	0	
	2011081	5002	81	2011001	 武器 - 灰裝	20	1296	1296	0	0	81	81	81	81	81	0	81	162	0	0	0	0	0	0	0	0	0	
	2011082	5002	82	2011001	 武器 - 灰裝	20	1312	1312	0	0	82	82	82	82	82	0	82	164	0	0	0	0	0	0	0	0	0	
	2011083	5002	83	2011001	 武器 - 灰裝	20	1328	1328	0	0	83	83	83	83	83	0	83	166	0	0	0	0	0	0	0	0	0	
	2011084	5002	84	2011001	 武器 - 灰裝	20	1344	1344	0	0	84	84	84	84	84	0	84	168	0	0	0	0	0	0	0	0	0	
	2011085	5002	85	2011001	 武器 - 灰裝	20	1360	1360	0	0	85	85	85	85	85	0	85	170	0	0	0	0	0	0	0	0	0	
	2011086	5002	86	2011001	 武器 - 灰裝	20	1376	1376	0	0	86	86	86	86	86	0	86	172	0	0	0	0	0	0	0	0	0	
	2011087	5002	87	2011001	 武器 - 灰裝	20	1392	1392	0	0	87	87	87	87	87	0	87	174	0	0	0	0	0	0	0	0	0	
	2011088	5002	88	2011001	 武器 - 灰裝	20	1408	1408	0	0	88	88	88	88	88	0	88	176	0	0	0	0	0	0	0	0	0	
	2011089	5002	89	2011001	 武器 - 灰裝	20	1424	1424	0	0	89	89	89	89	89	0	89	178	0	0	0	0	0	0	0	0	0	
	2011090	5002	90	2011001	 武器 - 灰裝	20	1440	1440	0	0	90	90	90	90	90	0	90	180	0	0	0	0	0	0	0	0	0	
	2011091	5002	91	2011001	 武器 - 灰裝	20	1456	1456	0	0	91	91	91	91	91	0	91	182	0	0	0	0	0	0	0	0	0	
	2011092	5002	92	2011001	 武器 - 灰裝	20	1472	1472	0	0	92	92	92	92	92	0	92	184	0	0	0	0	0	0	0	0	0	
	2011093	5002	93	2011001	 武器 - 灰裝	20	1488	1488	0	0	93	93	93	93	93	0	93	186	0	0	0	0	0	0	0	0	0	
	2011094	5002	94	2011001	 武器 - 灰裝	20	1504	1504	0	0	94	94	94	94	94	0	94	188	0	0	0	0	0	0	0	0	0	
	2011095	5002	95	2011001	 武器 - 灰裝	20	1520	1520	0	0	95	95	95	95	95	0	95	190	0	0	0	0	0	0	0	0	0	
	2011096	5002	96	2011001	 武器 - 灰裝	20	1536	1536	0	0	96	96	96	96	96	0	96	192	0	0	0	0	0	0	0	0	0	
	2011097	5002	97	2011001	 武器 - 灰裝	20	1552	1552	0	0	97	97	97	97	97	0	97	194	0	0	0	0	0	0	0	0	0	
	2011098	5002	98	2011001	 武器 - 灰裝	20	1568	1568	0	0	98	98	98	98	98	0	98	196	0	0	0	0	0	0	0	0	0	
	2011099	5002	99	2011001	 武器 - 灰裝	20	1584	1584	0	0	99	99	99	99	99	0	99	198	0	0	0	0	0	0	0	0	0	
	2011100	5002	100	2011001	 武器 - 灰裝	20	1600	1600	0	0	100	100	100	100	100	0	100	200	0	0	0	0	0	0	0	0	0	
	2011101	5002	101	2011001	 武器 - 灰裝	20	1616	1616	0	0	101	101	101	101	101	0	101	202	0	0	0	0	0	0	0	0	0	
	2011102	5002	102	2011001	 武器 - 灰裝	20	1632	1632	0	0	102	102	102	102	102	0	102	204	0	0	0	0	0	0	0	0	0	
	2011103	5002	103	2011001	 武器 - 灰裝	20	1648	1648	0	0	103	103	103	103	103	0	103	206	0	0	0	0	0	0	0	0	0	
	2011104	5002	104	2011001	 武器 - 灰裝	20	1664	1664	0	0	104	104	104	104	104	0	104	208	0	0	0	0	0	0	0	0	0	
	2011105	5002	105	2011001	 武器 - 灰裝	20	1680	1680	0	0	105	105	105	105	105	0	105	210	0	0	0	0	0	0	0	0	0	
	2011106	5002	106	2011001	 武器 - 灰裝	20	1696	1696	0	0	106	106	106	106	106	0	106	212	0	0	0	0	0	0	0	0	0	
	2011107	5002	107	2011001	 武器 - 灰裝	20	1712	1712	0	0	107	107	107	107	107	0	107	214	0	0	0	0	0	0	0	0	0	
	2011108	5002	108	2011001	 武器 - 灰裝	20	1728	1728	0	0	108	108	108	108	108	0	108	216	0	0	0	0	0	0	0	0	0	
# 武器 - 白裝（非商店貨）																												
	2012001	5002	1	2012001	 武器 - 白裝	20	19	19	0	0	1	1	1	1	1	0	1	2	0	0	0	0	0	0	0	0	0	
	2012002	5002	2	2012001	 武器 - 白裝	20	38	38	0	0	2	2	2	2	2	0	2	4	0	0	0	0	0	0	0	0	0	
	2012003	5002	3	2012001	 武器 - 白裝	20	57	57	0	0	3	3	3	3	3	0	3	6	0	0	0	0	0	0	0	0	0	
	2012004	5002	4	2012001	 武器 - 白裝	20	76	76	0	0	4	4	4	4	4	0	4	8	0	0	0	0	0	0	0	0	0	
	2012005	5002	5	2012001	 武器 - 白裝	20	95	95	0	0	5	5	5	5	5	0	5	10	0	0	0	0	0	0	0	0	0	
	2012006	5002	6	2012001	 武器 - 白裝	20	114	114	0	0	6	6	6	6	6	0	6	12	0	0	0	0	0	0	0	0	0	
	2012007	5002	7	2012001	 武器 - 白裝	20	133	133	0	0	7	7	7	7	7	0	7	14	0	0	0	0	0	0	0	0	0	
	2012008	5002	8	2012001	 武器 - 白裝	20	152	152	0	0	8	8	8	8	8	0	8	16	0	0	0	0	0	0	0	0	0	
	2012009	5002	9	2012001	 武器 - 白裝	20	171	171	0	0	9	9	9	9	9	0	9	18	0	0	0	0	0	0	0	0	0	
	2012010	5002	10	2012001	 武器 - 白裝	20	190	190	0	0	10	10	10	10	10	0	10	20	0	0	0	0	0	0	0	0	0	
	2012011	5002	11	2012001	 武器 - 白裝	20	209	209	0	0	11	11	11	11	11	0	11	22	0	0	0	0	0	0	0	0	0	
	2012012	5002	12	2012001	 武器 - 白裝	20	228	228	0	0	12	12	12	12	12	0	12	24	0	0	0	0	0	0	0	0	0	
	2012013	5002	13	2012001	 武器 - 白裝	20	247	247	0	0	13	13	13	13	13	0	13	26	0	0	0	0	0	0	0	0	0	
	2012014	5002	14	2012001	 武器 - 白裝	20	266	266	0	0	14	14	14	14	14	0	14	28	0	0	0	0	0	0	0	0	0	
	2012015	5002	15	2012001	 武器 - 白裝	20	285	285	0	0	15	15	15	15	15	0	15	30	0	0	0	0	0	0	0	0	0	
	2012016	5002	16	2012001	 武器 - 白裝	20	304	304	0	0	16	16	16	16	16	0	16	32	0	0	0	0	0	0	0	0	0	
	2012017	5002	17	2012001	 武器 - 白裝	20	323	323	0	0	17	17	17	17	17	0	17	34	0	0	0	0	0	0	0	0	0	
	2012018	5002	18	2012001	 武器 - 白裝	20	342	342	0	0	18	18	18	18	18	0	18	36	0	0	0	0	0	0	0	0	0	
	2012019	5002	19	2012001	 武器 - 白裝	20	361	361	0	0	19	19	19	19	19	0	19	38	0	0	0	0	0	0	0	0	0	
	2012020	5002	20	2012001	 武器 - 白裝	20	380	380	0	0	20	20	20	20	20	0	20	40	0	0	0	0	0	0	0	0	0	
	2012021	5002	21	2012001	 武器 - 白裝	20	399	399	0	0	21	21	21	21	21	0	21	42	0	0	0	0	0	0	0	0	0	
	2012022	5002	22	2012001	 武器 - 白裝	20	418	418	0	0	22	22	22	22	22	0	22	44	0	0	0	0	0	0	0	0	0	
	2012023	5002	23	2012001	 武器 - 白裝	20	437	437	0	0	23	23	23	23	23	0	23	46	0	0	0	0	0	0	0	0	0	
	2012024	5002	24	2012001	 武器 - 白裝	20	456	456	0	0	24	24	24	24	24	0	24	48	0	0	0	0	0	0	0	0	0	
	2012025	5002	25	2012001	 武器 - 白裝	20	475	475	0	0	25	25	25	25	25	0	25	50	0	0	0	0	0	0	0	0	0	
	2012026	5002	26	2012001	 武器 - 白裝	20	494	494	0	0	26	26	26	26	26	0	26	52	0	0	0	0	0	0	0	0	0	
	2012027	5002	27	2012001	 武器 - 白裝	20	513	513	0	0	27	27	27	27	27	0	27	54	0	0	0	0	0	0	0	0	0	
	2012028	5002	28	2012001	 武器 - 白裝	20	532	532	0	0	28	28	28	28	28	0	28	56	0	0	0	0	0	0	0	0	0	
	2012029	5002	29	2012001	 武器 - 白裝	20	551	551	0	0	29	29	29	29	29	0	29	58	0	0	0	0	0	0	0	0	0	
	2012030	5002	30	2012001	 武器 - 白裝	20	570	570	0	0	30	30	30	30	30	0	30	60	0	0	0	0	0	0	0	0	0	
	2012031	5002	31	2012001	 武器 - 白裝	20	589	589	0	0	31	31	31	31	31	0	31	62	0	0	0	0	0	0	0	0	0	
	2012032	5002	32	2012001	 武器 - 白裝	20	608	608	0	0	32	32	32	32	32	0	32	64	0	0	0	0	0	0	0	0	0	
	2012033	5002	33	2012001	 武器 - 白裝	20	627	627	0	0	33	33	33	33	33	0	33	66	0	0	0	0	0	0	0	0	0	
	2012034	5002	34	2012001	 武器 - 白裝	20	646	646	0	0	34	34	34	34	34	0	34	68	0	0	0	0	0	0	0	0	0	
	2012035	5002	35	2012001	 武器 - 白裝	20	665	665	0	0	35	35	35	35	35	0	35	70	0	0	0	0	0	0	0	0	0	
	2012036	5002	36	2012001	 武器 - 白裝	20	684	684	0	0	36	36	36	36	36	0	36	72	0	0	0	0	0	0	0	0	0	
	2012037	5002	37	2012001	 武器 - 白裝	20	703	703	0	0	37	37	37	37	37	0	37	74	0	0	0	0	0	0	0	0	0	
	2012038	5002	38	2012001	 武器 - 白裝	20	722	722	0	0	38	38	38	38	38	0	38	76	0	0	0	0	0	0	0	0	0	
	2012039	5002	39	2012001	 武器 - 白裝	20	741	741	0	0	39	39	39	39	39	0	39	78	0	0	0	0	0	0	0	0	0	
	2012040	5002	40	2012001	 武器 - 白裝	20	760	760	0	0	40	40	40	40	40	0	40	80	0	0	0	0	0	0	0	0	0	
	2012041	5002	41	2012001	 武器 - 白裝	20	779	779	0	0	41	41	41	41	41	0	41	82	0	0	0	0	0	0	0	0	0	
	2012042	5002	42	2012001	 武器 - 白裝	20	798	798	0	0	42	42	42	42	42	0	42	84	0	0	0	0	0	0	0	0	0	
	2012043	5002	43	2012001	 武器 - 白裝	20	817	817	0	0	43	43	43	43	43	0	43	86	0	0	0	0	0	0	0	0	0	
	2012044	5002	44	2012001	 武器 - 白裝	20	836	836	0	0	44	44	44	44	44	0	44	88	0	0	0	0	0	0	0	0	0	
	2012045	5002	45	2012001	 武器 - 白裝	20	855	855	0	0	45	45	45	45	45	0	45	90	0	0	0	0	0	0	0	0	0	
	2012046	5002	46	2012001	 武器 - 白裝	20	874	874	0	0	46	46	46	46	46	0	46	92	0	0	0	0	0	0	0	0	0	
	2012047	5002	47	2012001	 武器 - 白裝	20	893	893	0	0	47	47	47	47	47	0	47	94	0	0	0	0	0	0	0	0	0	
	2012048	5002	48	2012001	 武器 - 白裝	20	912	912	0	0	48	48	48	48	48	0	48	96	0	0	0	0	0	0	0	0	0	
	2012049	5002	49	2012001	 武器 - 白裝	20	931	931	0	0	49	49	49	49	49	0	49	98	0	0	0	0	0	0	0	0	0	
	2012050	5002	50	2012001	 武器 - 白裝	20	950	950	0	0	50	50	50	50	50	0	50	100	0	0	0	0	0	0	0	0	0	
	2012051	5002	51	2012001	 武器 - 白裝	20	969	969	0	0	51	51	51	51	51	0	51	102	0	0	0	0	0	0	0	0	0	
	2012052	5002	52	2012001	 武器 - 白裝	20	988	988	0	0	52	52	52	52	52	0	52	104	0	0	0	0	0	0	0	0	0	
	2012053	5002	53	2012001	 武器 - 白裝	20	1007	1007	0	0	53	53	53	53	53	0	53	106	0	0	0	0	0	0	0	0	0	
	2012054	5002	54	2012001	 武器 - 白裝	20	1026	1026	0	0	54	54	54	54	54	0	54	108	0	0	0	0	0	0	0	0	0	
	2012055	5002	55	2012001	 武器 - 白裝	20	1045	1045	0	0	55	55	55	55	55	0	55	110	0	0	0	0	0	0	0	0	0	
	2012056	5002	56	2012001	 武器 - 白裝	20	1064	1064	0	0	56	56	56	56	56	0	56	112	0	0	0	0	0	0	0	0	0	
	2012057	5002	57	2012001	 武器 - 白裝	20	1083	1083	0	0	57	57	57	57	57	0	57	114	0	0	0	0	0	0	0	0	0	
	2012058	5002	58	2012001	 武器 - 白裝	20	1102	1102	0	0	58	58	58	58	58	0	58	116	0	0	0	0	0	0	0	0	0	
	2012059	5002	59	2012001	 武器 - 白裝	20	1121	1121	0	0	59	59	59	59	59	0	59	118	0	0	0	0	0	0	0	0	0	
	2012060	5002	60	2012001	 武器 - 白裝	20	1140	1140	0	0	60	60	60	60	60	0	60	120	0	0	0	0	0	0	0	0	0	
	2012061	5002	61	2012001	 武器 - 白裝	20	1159	1159	0	0	61	61	61	61	61	0	61	122	0	0	0	0	0	0	0	0	0	
	2012062	5002	62	2012001	 武器 - 白裝	20	1178	1178	0	0	62	62	62	62	62	0	62	124	0	0	0	0	0	0	0	0	0	
	2012063	5002	63	2012001	 武器 - 白裝	20	1197	1197	0	0	63	63	63	63	63	0	63	126	0	0	0	0	0	0	0	0	0	
	2012064	5002	64	2012001	 武器 - 白裝	20	1216	1216	0	0	64	64	64	64	64	0	64	128	0	0	0	0	0	0	0	0	0	
	2012065	5002	65	2012001	 武器 - 白裝	20	1235	1235	0	0	65	65	65	65	65	0	65	130	0	0	0	0	0	0	0	0	0	
	2012066	5002	66	2012001	 武器 - 白裝	20	1254	1254	0	0	66	66	66	66	66	0	66	132	0	0	0	0	0	0	0	0	0	
	2012067	5002	67	2012001	 武器 - 白裝	20	1273	1273	0	0	67	67	67	67	67	0	67	134	0	0	0	0	0	0	0	0	0	
	2012068	5002	68	2012001	 武器 - 白裝	20	1292	1292	0	0	68	68	68	68	68	0	68	136	0	0	0	0	0	0	0	0	0	
	2012069	5002	69	2012001	 武器 - 白裝	20	1311	1311	0	0	69	69	69	69	69	0	69	138	0	0	0	0	0	0	0	0	0	
	2012070	5002	70	2012001	 武器 - 白裝	20	1330	1330	0	0	70	70	70	70	70	0	70	140	0	0	0	0	0	0	0	0	0	
	2012071	5002	71	2012001	 武器 - 白裝	20	1349	1349	0	0	71	71	71	71	71	0	71	142	0	0	0	0	0	0	0	0	0	
	2012072	5002	72	2012001	 武器 - 白裝	20	1368	1368	0	0	72	72	72	72	72	0	72	144	0	0	0	0	0	0	0	0	0	
	2012073	5002	73	2012001	 武器 - 白裝	20	1387	1387	0	0	73	73	73	73	73	0	73	146	0	0	0	0	0	0	0	0	0	
	2012074	5002	74	2012001	 武器 - 白裝	20	1406	1406	0	0	74	74	74	74	74	0	74	148	0	0	0	0	0	0	0	0	0	
