#	Id	ClassId		CharacterPresetId		EquipmentPosition	EnchantLevel	ImageListPresetId	UOffset	VOffset
#	編號	Class編號	裝備部位	角色編號	裝備部位	裝備部位	強化等級	強化特效的貼圖編號	貼圖流動特效的X軸位移量	貼圖流動特效的Y軸位移量
# 林沖強化特效貼圖										
	35	5010	1.林沖	1	0.頭部	0	74	80002	0.3	0.3
	36	5010	1.林沖	1	0.頭部	0	75	80002	0.3	0.3
	37	5010	1.林沖	1	0.頭部	0	76	80002	0.3	0.3
	38	5010	1.林沖	1	0.頭部	0	77	80002	0.3	0.3
	39	5010	1.林沖	1	0.頭部	0	78	80002	0.3	0.3
	40	5010	1.林沖	1	0.頭部	0	79	80002	0.3	0.3
	41	5010	1.林沖	1	0.頭部	0	80	80002	0.3	0.3
	42	5010	1.林沖	1	0.頭部	0	81	80002	0.3	0.3
	43	5010	1.林沖	1	0.頭部	0	82	80002	0.3	0.3
	44	5010	1.林沖	1	0.頭部	0	83	80002	0.3	0.3
	45	5010	1.林沖	1	0.頭部	0	84	80002	0.3	0.3
	46	5010	1.林沖	1	0.頭部	0	85	80002	0.3	0.3
	47	5010	1.林沖	1	0.頭部	0	86	80002	0.3	0.3
	48	5010	1.林沖	1	0.頭部	0	87	80002	0.3	0.3
	49	5010	1.林沖	1	0.頭部	0	88	80002	0.3	0.3
	50	5010	1.林沖	1	0.頭部	0	89	80002	0.3	0.3
	51	5010	1.林沖	1	0.頭部	0	90	80002	0.3	0.3
	52	5010	1.林沖	1	0.頭部	0	91	80002	0.3	0.3
	53	5010	1.林沖	1	0.頭部	0	92	80002	0.3	0.3
	54	5010	1.林沖	1	0.頭部	0	93	80002	0.3	0.3
	55	5010	1.林沖	1	0.頭部	0	94	80002	0.3	0.3
	56	5010	1.林沖	1	0.頭部	0	95	80002	0.3	0.3
	57	5010	1.林沖	1	0.頭部	0	96	80002	0.3	0.3
	58	5010	1.林沖	1	0.頭部	0	97	80002	0.3	0.3
	59	5010	1.林沖	1	0.頭部	0	98	80002	0.3	0.3
	60	5010	1.林沖	1	0.頭部	0	99	80002	0.3	0.3
	61	5010	1.林沖	1	0.頭部	0	100	80003	0.5	0.5
	62	5010	1.林沖	1	0.頭部	0	101	80003	0.5	0.5
	63	5010	1.林沖	1	0.頭部	0	102	80003	0.5	0.5
	64	5010	1.林沖	1	0.頭部	0	103	80003	0.5	0.5
	65	5010	1.林沖	1	0.頭部	0	104	80003	0.5	0.5
	66	5010	1.林沖	1	0.頭部	0	105	80003	0.5	0.5
	67	5010	1.林沖	1	0.頭部	0	106	80003	0.5	0.5
	68	5010	1.林沖	1	0.頭部	0	107	80003	0.5	0.5
	69	5010	1.林沖	1	0.頭部	0	108	80003	0.5	0.5
	70	5010	1.林沖	1	1.上半身	1	40	80001	0.1	0.1
	71	5010	1.林沖	1	1.上半身	1	41	80001	0.1	0.1
	72	5010	1.林沖	1	1.上半身	1	42	80001	0.1	0.1
	73	5010	1.林沖	1	1.上半身	1	43	80001	0.1	0.1
	74	5010	1.林沖	1	1.上半身	1	44	80001	0.1	0.1
	75	5010	1.林沖	1	1.上半身	1	45	80001	0.1	0.1
	76	5010	1.林沖	1	1.上半身	1	46	80001	0.1	0.1
	77	5010	1.林沖	1	1.上半身	1	47	80001	0.1	0.1
	78	5010	1.林沖	1	1.上半身	1	48	80001	0.1	0.1
	79	5010	1.林沖	1	1.上半身	1	49	80001	0.1	0.1
	80	5010	1.林沖	1	1.上半身	1	50	80001	0.1	0.1
	81	5010	1.林沖	1	1.上半身	1	51	80001	0.1	0.1
	82	5010	1.林沖	1	1.上半身	1	52	80001	0.1	0.1
	83	5010	1.林沖	1	1.上半身	1	53	80001	0.1	0.1
	84	5010	1.林沖	1	1.上半身	1	54	80001	0.1	0.1
	85	5010	1.林沖	1	1.上半身	1	55	80001	0.1	0.1
	86	5010	1.林沖	1	1.上半身	1	56	80001	0.1	0.1
	87	5010	1.林沖	1	1.上半身	1	57	80001	0.1	0.1
	88	5010	1.林沖	1	1.上半身	1	58	80001	0.1	0.1
	89	5010	1.林沖	1	1.上半身	1	59	80001	0.1	0.1
	90	5010	1.林沖	1	1.上半身	1	60	80001	0.1	0.1
	91	5010	1.林沖	1	1.上半身	1	61	80001	0.1	0.1
	92	5010	1.林沖	1	1.上半身	1	62	80001	0.1	0.1
	93	5010	1.林沖	1	1.上半身	1	63	80001	0.1	0.1
	94	5010	1.林沖	1	1.上半身	1	64	80001	0.1	0.1
	95	5010	1.林沖	1	1.上半身	1	65	80001	0.1	0.1
	96	5010	1.林沖	1	1.上半身	1	66	80001	0.1	0.1
	97	5010	1.林沖	1	1.上半身	1	67	80001	0.1	0.1
	98	5010	1.林沖	1	1.上半身	1	68	80001	0.1	0.1
	99	5010	1.林沖	1	1.上半身	1	69	80001	0.1	0.1
	100	5010	1.林沖	1	1.上半身	1	70	80002	0.3	0.3
	101	5010	1.林沖	1	1.上半身	1	71	80002	0.3	0.3
	102	5010	1.林沖	1	1.上半身	1	72	80002	0.3	0.3
	103	5010	1.林沖	1	1.上半身	1	73	80002	0.3	0.3
	104	5010	1.林沖	1	1.上半身	1	74	80002	0.3	0.3
	105	5010	1.林沖	1	1.上半身	1	75	80002	0.3	0.3
	106	5010	1.林沖	1	1.上半身	1	76	80002	0.3	0.3
	107	5010	1.林沖	1	1.上半身	1	77	80002	0.3	0.3
	108	5010	1.林沖	1	1.上半身	1	78	80002	0.3	0.3
	109	5010	1.林沖	1	1.上半身	1	79	80002	0.3	0.3
	110	5010	1.林沖	1	1.上半身	1	80	80002	0.3	0.3
	111	5010	1.林沖	1	1.上半身	1	81	80002	0.3	0.3
	112	5010	1.林沖	1	1.上半身	1	82	80002	0.3	0.3
	113	5010	1.林沖	1	1.上半身	1	83	80002	0.3	0.3
	114	5010	1.林沖	1	1.上半身	1	84	80002	0.3	0.3
	115	5010	1.林沖	1	1.上半身	1	85	80002	0.3	0.3
	116	5010	1.林沖	1	1.上半身	1	86	80002	0.3	0.3
	117	5010	1.林沖	1	1.上半身	1	87	80002	0.3	0.3
	118	5010	1.林沖	1	1.上半身	1	88	80002	0.3	0.3
	119	5010	1.林沖	1	1.上半身	1	89	80002	0.3	0.3
	120	5010	1.林沖	1	1.上半身	1	90	80002	0.3	0.3
	121	5010	1.林沖	1	1.上半身	1	91	80002	0.3	0.3
	122	5010	1.林沖	1	1.上半身	1	92	80002	0.3	0.3
	123	5010	1.林沖	1	1.上半身	1	93	80002	0.3	0.3
	124	5010	1.林沖	1	1.上半身	1	94	80002	0.3	0.3
	125	5010	1.林沖	1	1.上半身	1	95	80002	0.3	0.3
	126	5010	1.林沖	1	1.上半身	1	96	80002	0.3	0.3
	127	5010	1.林沖	1	1.上半身	1	97	80002	0.3	0.3
	128	5010	1.林沖	1	1.上半身	1	98	80002	0.3	0.3
	129	5010	1.林沖	1	1.上半身	1	99	80002	0.3	0.3
	130	5010	1.林沖	1	1.上半身	1	100	80003	0.5	0.5
	131	5010	1.林沖	1	1.上半身	1	101	80003	0.5	0.5
	132	5010	1.林沖	1	1.上半身	1	102	80003	0.5	0.5
	133	5010	1.林沖	1	1.上半身	1	103	80003	0.5	0.5
	134	5010	1.林沖	1	1.上半身	1	104	80003	0.5	0.5
	135	5010	1.林沖	1	1.上半身	1	105	80003	0.5	0.5
	136	5010	1.林沖	1	1.上半身	1	106	80003	0.5	0.5
	137	5010	1.林沖	1	1.上半身	1	107	80003	0.5	0.5
	138	5010	1.林沖	1	1.上半身	1	108	80003	0.5	0.5
	139	5010	1.林沖	1	2.下半身	2	40	80001	0.1	0.1
	140	5010	1.林沖	1	2.下半身	2	41	80001	0.1	0.1
	141	5010	1.林沖	1	2.下半身	2	42	80001	0.1	0.1
	142	5010	1.林沖	1	2.下半身	2	43	80001	0.1	0.1
	143	5010	1.林沖	1	2.下半身	2	44	80001	0.1	0.1
	144	5010	1.林沖	1	2.下半身	2	45	80001	0.1	0.1
	145	5010	1.林沖	1	2.下半身	2	46	80001	0.1	0.1
	146	5010	1.林沖	1	2.下半身	2	47	80001	0.1	0.1
	147	5010	1.林沖	1	2.下半身	2	48	80001	0.1	0.1
	148	5010	1.林沖	1	2.下半身	2	49	80001	0.1	0.1
	149	5010	1.林沖	1	2.下半身	2	50	80001	0.1	0.1
	150	5010	1.林沖	1	2.下半身	2	51	80001	0.1	0.1
	151	5010	1.林沖	1	2.下半身	2	52	80001	0.1	0.1
	152	5010	1.林沖	1	2.下半身	2	53	80001	0.1	0.1
	153	5010	1.林沖	1	2.下半身	2	54	80001	0.1	0.1
	154	5010	1.林沖	1	2.下半身	2	55	80001	0.1	0.1
	155	5010	1.林沖	1	2.下半身	2	56	80001	0.1	0.1
	156	5010	1.林沖	1	2.下半身	2	57	80001	0.1	0.1
	157	5010	1.林沖	1	2.下半身	2	58	80001	0.1	0.1
	158	5010	1.林沖	1	2.下半身	2	59	80001	0.1	0.1
	159	5010	1.林沖	1	2.下半身	2	60	80001	0.1	0.1
	160	5010	1.林沖	1	2.下半身	2	61	80001	0.1	0.1
	161	5010	1.林沖	1	2.下半身	2	62	80001	0.1	0.1
	162	5010	1.林沖	1	2.下半身	2	63	80001	0.1	0.1
	163	5010	1.林沖	1	2.下半身	2	64	80001	0.1	0.1
	164	5010	1.林沖	1	2.下半身	2	65	80001	0.1	0.1
	165	5010	1.林沖	1	2.下半身	2	66	80001	0.1	0.1
	166	5010	1.林沖	1	2.下半身	2	67	80001	0.1	0.1
	167	5010	1.林沖	1	2.下半身	2	68	80001	0.1	0.1
	168	5010	1.林沖	1	2.下半身	2	69	80001	0.1	0.1
	169	5010	1.林沖	1	2.下半身	2	70	80002	0.3	0.3
	170	5010	1.林沖	1	2.下半身	2	71	80002	0.3	0.3
	171	5010	1.林沖	1	2.下半身	2	72	80002	0.3	0.3
	172	5010	1.林沖	1	2.下半身	2	73	80002	0.3	0.3
	173	5010	1.林沖	1	2.下半身	2	74	80002	0.3	0.3
	174	5010	1.林沖	1	2.下半身	2	75	80002	0.3	0.3
	175	5010	1.林沖	1	2.下半身	2	76	80002	0.3	0.3
	176	5010	1.林沖	1	2.下半身	2	77	80002	0.3	0.3
	177	5010	1.林沖	1	2.下半身	2	78	80002	0.3	0.3
	178	5010	1.林沖	1	2.下半身	2	79	80002	0.3	0.3
	179	5010	1.林沖	1	2.下半身	2	80	80002	0.3	0.3
	180	5010	1.林沖	1	2.下半身	2	81	80002	0.3	0.3
	181	5010	1.林沖	1	2.下半身	2	82	80002	0.3	0.3
	182	5010	1.林沖	1	2.下半身	2	83	80002	0.3	0.3
	183	5010	1.林沖	1	2.下半身	2	84	80002	0.3	0.3
	184	5010	1.林沖	1	2.下半身	2	85	80002	0.3	0.3
	185	5010	1.林沖	1	2.下半身	2	86	80002	0.3	0.3
	186	5010	1.林沖	1	2.下半身	2	87	80002	0.3	0.3
	187	5010	1.林沖	1	2.下半身	2	88	80002	0.3	0.3
	188	5010	1.林沖	1	2.下半身	2	89	80002	0.3	0.3
	189	5010	1.林沖	1	2.下半身	2	90	80002	0.3	0.3
	190	5010	1.林沖	1	2.下半身	2	91	80002	0.3	0.3
	191	5010	1.林沖	1	2.下半身	2	92	80002	0.3	0.3
	192	5010	1.林沖	1	2.下半身	2	93	80002	0.3	0.3
	193	5010	1.林沖	1	2.下半身	2	94	80002	0.3	0.3
	194	5010	1.林沖	1	2.下半身	2	95	80002	0.3	0.3
	195	5010	1.林沖	1	2.下半身	2	96	80002	0.3	0.3
	196	5010	1.林沖	1	2.下半身	2	97	80002	0.3	0.3
	197	5010	1.林沖	1	2.下半身	2	98	80002	0.3	0.3
	198	5010	1.林沖	1	2.下半身	2	99	80002	0.3	0.3
	199	5010	1.林沖	1	2.下半身	2	100	80003	0.5	0.5
	200	5010	1.林沖	1	2.下半身	2	101	80003	0.5	0.5
	201	5010	1.林沖	1	2.下半身	2	102	80003	0.5	0.5
	202	5010	1.林沖	1	2.下半身	2	103	80003	0.5	0.5
	203	5010	1.林沖	1	2.下半身	2	104	80003	0.5	0.5
	204	5010	1.林沖	1	2.下半身	2	105	80003	0.5	0.5
	205	5010	1.林沖	1	2.下半身	2	106	80003	0.5	0.5
	206	5010	1.林沖	1	2.下半身	2	107	80003	0.5	0.5
	207	5010	1.林沖	1	2.下半身	2	108	80003	0.5	0.5
	208	5010	1.林沖	1	3.武器	3	40	80001	0.1	0.1
	209	5010	1.林沖	1	3.武器	3	41	80001	0.1	0.1
	210	5010	1.林沖	1	3.武器	3	42	80001	0.1	0.1
	211	5010	1.林沖	1	3.武器	3	43	80001	0.1	0.1
	212	5010	1.林沖	1	3.武器	3	44	80001	0.1	0.1
	213	5010	1.林沖	1	3.武器	3	45	80001	0.1	0.1
	214	5010	1.林沖	1	3.武器	3	46	80001	0.1	0.1
	215	5010	1.林沖	1	3.武器	3	47	80001	0.1	0.1
	216	5010	1.林沖	1	3.武器	3	48	80001	0.1	0.1
	217	5010	1.林沖	1	3.武器	3	49	80001	0.1	0.1
	218	5010	1.林沖	1	3.武器	3	50	80001	0.1	0.1
	219	5010	1.林沖	1	3.武器	3	51	80001	0.1	0.1
	220	5010	1.林沖	1	3.武器	3	52	80001	0.1	0.1
	221	5010	1.林沖	1	3.武器	3	53	80001	0.1	0.1
	222	5010	1.林沖	1	3.武器	3	54	80001	0.1	0.1
	223	5010	1.林沖	1	3.武器	3	55	80001	0.1	0.1
	224	5010	1.林沖	1	3.武器	3	56	80001	0.1	0.1
	225	5010	1.林沖	1	3.武器	3	57	80001	0.1	0.1
	226	5010	1.林沖	1	3.武器	3	58	80001	0.1	0.1
	227	5010	1.林沖	1	3.武器	3	59	80001	0.1	0.1
	228	5010	1.林沖	1	3.武器	3	60	80001	0.1	0.1
	229	5010	1.林沖	1	3.武器	3	61	80001	0.1	0.1
	230	5010	1.林沖	1	3.武器	3	62	80001	0.1	0.1
	231	5010	1.林沖	1	3.武器	3	63	80001	0.1	0.1
	232	5010	1.林沖	1	3.武器	3	64	80001	0.1	0.1
	233	5010	1.林沖	1	3.武器	3	65	80001	0.1	0.1
	234	5010	1.林沖	1	3.武器	3	66	80001	0.1	0.1
	235	5010	1.林沖	1	3.武器	3	67	80001	0.1	0.1
	236	5010	1.林沖	1	3.武器	3	68	80001	0.1	0.1
	237	5010	1.林沖	1	3.武器	3	69	80001	0.1	0.1
	238	5010	1.林沖	1	3.武器	3	70	80002	0.3	0.3
	239	5010	1.林沖	1	3.武器	3	71	80002	0.3	0.3
	240	5010	1.林沖	1	3.武器	3	72	80002	0.3	0.3
	241	5010	1.林沖	1	3.武器	3	73	80002	0.3	0.3
	242	5010	1.林沖	1	3.武器	3	74	80002	0.3	0.3
	243	5010	1.林沖	1	3.武器	3	75	80002	0.3	0.3
	244	5010	1.林沖	1	3.武器	3	76	80002	0.3	0.3
	245	5010	1.林沖	1	3.武器	3	77	80002	0.3	0.3
	246	5010	1.林沖	1	3.武器	3	78	80002	0.3	0.3
	247	5010	1.林沖	1	3.武器	3	79	80002	0.3	0.3
	248	5010	1.林沖	1	3.武器	3	80	80002	0.3	0.3
	249	5010	1.林沖	1	3.武器	3	81	80002	0.3	0.3
	250	5010	1.林沖	1	3.武器	3	82	80002	0.3	0.3
	251	5010	1.林沖	1	3.武器	3	83	80002	0.3	0.3
	252	5010	1.林沖	1	3.武器	3	84	80002	0.3	0.3
	253	5010	1.林沖	1	3.武器	3	85	80002	0.3	0.3
	254	5010	1.林沖	1	3.武器	3	86	80002	0.3	0.3
	255	5010	1.林沖	1	3.武器	3	87	80002	0.3	0.3
	256	5010	1.林沖	1	3.武器	3	88	80002	0.3	0.3
	257	5010	1.林沖	1	3.武器	3	89	80002	0.3	0.3
	258	5010	1.林沖	1	3.武器	3	90	80002	0.3	0.3
	259	5010	1.林沖	1	3.武器	3	91	80002	0.3	0.3
	260	5010	1.林沖	1	3.武器	3	92	80002	0.3	0.3
	261	5010	1.林沖	1	3.武器	3	93	80002	0.3	0.3
	262	5010	1.林沖	1	3.武器	3	94	80002	0.3	0.3
	263	5010	1.林沖	1	3.武器	3	95	80002	0.3	0.3
	264	5010	1.林沖	1	3.武器	3	96	80002	0.3	0.3
	265	5010	1.林沖	1	3.武器	3	97	80002	0.3	0.3
	266	5010	1.林沖	1	3.武器	3	98	80002	0.3	0.3
	267	5010	1.林沖	1	3.武器	3	99	80002	0.3	0.3
	268	5010	1.林沖	1	3.武器	3	100	80003	0.5	0.5
	269	5010	1.林沖	1	3.武器	3	101	80003	0.5	0.5
	270	5010	1.林沖	1	3.武器	3	102	80003	0.5	0.5
	271	5010	1.林沖	1	3.武器	3	103	80003	0.5	0.5
	272	5010	1.林沖	1	3.武器	3	104	80003	0.5	0.5
	273	5010	1.林沖	1	3.武器	3	105	80003	0.5	0.5
	274	5010	1.林沖	1	3.武器	3	106	80003	0.5	0.5
	275	5010	1.林沖	1	3.武器	3	107	80003	0.5	0.5
	276	5010	1.林沖	1	3.武器	3	108	80003	0.5	0.5
# 雷橫強化特效貼圖										
	277	5010	2.雷橫	2	0.頭部	0	40	80001	0.1	0.1
	278	5010	2.雷橫	2	0.頭部	0	41	80001	0.1	0.1
	279	5010	2.雷橫	2	0.頭部	0	42	80001	0.1	0.1
	280	5010	2.雷橫	2	0.頭部	0	43	80001	0.1	0.1
	281	5010	2.雷橫	2	0.頭部	0	44	80001	0.1	0.1
	282	5010	2.雷橫	2	0.頭部	0	45	80001	0.1	0.1
	283	5010	2.雷橫	2	0.頭部	0	46	80001	0.1	0.1
	284	5010	2.雷橫	2	0.頭部	0	47	80001	0.1	0.1
	285	5010	2.雷橫	2	0.頭部	0	48	80001	0.1	0.1
	286	5010	2.雷橫	2	0.頭部	0	49	80001	0.1	0.1
	287	5010	2.雷橫	2	0.頭部	0	50	80001	0.1	0.1
	288	5010	2.雷橫	2	0.頭部	0	51	80001	0.1	0.1
	289	5010	2.雷橫	2	0.頭部	0	52	80001	0.1	0.1
	290	5010	2.雷橫	2	0.頭部	0	53	80001	0.1	0.1
	291	5010	2.雷橫	2	0.頭部	0	54	80001	0.1	0.1
	292	5010	2.雷橫	2	0.頭部	0	55	80001	0.1	0.1
	293	5010	2.雷橫	2	0.頭部	0	56	80001	0.1	0.1
	294	5010	2.雷橫	2	0.頭部	0	57	80001	0.1	0.1
	295	5010	2.雷橫	2	0.頭部	0	58	80001	0.1	0.1
	296	5010	2.雷橫	2	0.頭部	0	59	80001	0.1	0.1
	297	5010	2.雷橫	2	0.頭部	0	60	80001	0.1	0.1
	298	5010	2.雷橫	2	0.頭部	0	61	80001	0.1	0.1
	299	5010	2.雷橫	2	0.頭部	0	62	80001	0.1	0.1
	300	5010	2.雷橫	2	0.頭部	0	63	80001	0.1	0.1
	301	5010	2.雷橫	2	0.頭部	0	64	80001	0.1	0.1
	302	5010	2.雷橫	2	0.頭部	0	65	80001	0.1	0.1
	303	5010	2.雷橫	2	0.頭部	0	66	80001	0.1	0.1
	304	5010	2.雷橫	2	0.頭部	0	67	80001	0.1	0.1
	305	5010	2.雷橫	2	0.頭部	0	68	80001	0.1	0.1
	306	5010	2.雷橫	2	0.頭部	0	69	80001	0.1	0.1
	307	5010	2.雷橫	2	0.頭部	0	70	80002	0.3	0.3
	308	5010	2.雷橫	2	0.頭部	0	71	80002	0.3	0.3
	309	5010	2.雷橫	2	0.頭部	0	72	80002	0.3	0.3
	310	5010	2.雷橫	2	0.頭部	0	73	80002	0.3	0.3
	311	5010	2.雷橫	2	0.頭部	0	74	80002	0.3	0.3
	312	5010	2.雷橫	2	0.頭部	0	75	80002	0.3	0.3
	313	5010	2.雷橫	2	0.頭部	0	76	80002	0.3	0.3
	314	5010	2.雷橫	2	0.頭部	0	77	80002	0.3	0.3
	315	5010	2.雷橫	2	0.頭部	0	78	80002	0.3	0.3
	316	5010	2.雷橫	2	0.頭部	0	79	80002	0.3	0.3
	317	5010	2.雷橫	2	0.頭部	0	80	80002	0.3	0.3
	318	5010	2.雷橫	2	0.頭部	0	81	80002	0.3	0.3
	319	5010	2.雷橫	2	0.頭部	0	82	80002	0.3	0.3
	320	5010	2.雷橫	2	0.頭部	0	83	80002	0.3	0.3
	321	5010	2.雷橫	2	0.頭部	0	84	80002	0.3	0.3
	322	5010	2.雷橫	2	0.頭部	0	85	80002	0.3	0.3
	323	5010	2.雷橫	2	0.頭部	0	86	80002	0.3	0.3
	324	5010	2.雷橫	2	0.頭部	0	87	80002	0.3	0.3
	325	5010	2.雷橫	2	0.頭部	0	88	80002	0.3	0.3
	326	5010	2.雷橫	2	0.頭部	0	89	80002	0.3	0.3
	327	5010	2.雷橫	2	0.頭部	0	90	80002	0.3	0.3
	328	5010	2.雷橫	2	0.頭部	0	91	80002	0.3	0.3
	329	5010	2.雷橫	2	0.頭部	0	92	80002	0.3	0.3
	330	5010	2.雷橫	2	0.頭部	0	93	80002	0.3	0.3
	331	5010	2.雷橫	2	0.頭部	0	94	80002	0.3	0.3
	332	5010	2.雷橫	2	0.頭部	0	95	80002	0.3	0.3
	333	5010	2.雷橫	2	0.頭部	0	96	80002	0.3	0.3
	334	5010	2.雷橫	2	0.頭部	0	97	80002	0.3	0.3
	335	5010	2.雷橫	2	0.頭部	0	98	80002	0.3	0.3
	336	5010	2.雷橫	2	0.頭部	0	99	80002	0.3	0.3
	337	5010	2.雷橫	2	0.頭部	0	100	80003	0.5	0.5
	338	5010	2.雷橫	2	0.頭部	0	101	80003	0.5	0.5
	339	5010	2.雷橫	2	0.頭部	0	102	80003	0.5	0.5
	340	5010	2.雷橫	2	0.頭部	0	103	80003	0.5	0.5
	341	5010	2.雷橫	2	0.頭部	0	104	80003	0.5	0.5
	342	5010	2.雷橫	2	0.頭部	0	105	80003	0.5	0.5
	343	5010	2.雷橫	2	0.頭部	0	106	80003	0.5	0.5
	344	5010	2.雷橫	2	0.頭部	0	107	80003	0.5	0.5
	345	5010	2.雷橫	2	0.頭部	0	108	80003	0.5	0.5
	346	5010	2.雷橫	2	1.上半身	1	40	80001	0.1	0.1
	347	5010	2.雷橫	2	1.上半身	1	41	80001	0.1	0.1
	348	5010	2.雷橫	2	1.上半身	1	42	80001	0.1	0.1
	349	5010	2.雷橫	2	1.上半身	1	43	80001	0.1	0.1
	350	5010	2.雷橫	2	1.上半身	1	44	80001	0.1	0.1
	351	5010	2.雷橫	2	1.上半身	1	45	80001	0.1	0.1
	352	5010	2.雷橫	2	1.上半身	1	46	80001	0.1	0.1
	353	5010	2.雷橫	2	1.上半身	1	47	80001	0.1	0.1
	354	5010	2.雷橫	2	1.上半身	1	48	80001	0.1	0.1
	355	5010	2.雷橫	2	1.上半身	1	49	80001	0.1	0.1
	356	5010	2.雷橫	2	1.上半身	1	50	80001	0.1	0.1
	357	5010	2.雷橫	2	1.上半身	1	51	80001	0.1	0.1
	358	5010	2.雷橫	2	1.上半身	1	52	80001	0.1	0.1
	359	5010	2.雷橫	2	1.上半身	1	53	80001	0.1	0.1
	360	5010	2.雷橫	2	1.上半身	1	54	80001	0.1	0.1
	361	5010	2.雷橫	2	1.上半身	1	55	80001	0.1	0.1
	362	5010	2.雷橫	2	1.上半身	1	56	80001	0.1	0.1
	363	5010	2.雷橫	2	1.上半身	1	57	80001	0.1	0.1
	364	5010	2.雷橫	2	1.上半身	1	58	80001	0.1	0.1
	365	5010	2.雷橫	2	1.上半身	1	59	80001	0.1	0.1
	366	5010	2.雷橫	2	1.上半身	1	60	80001	0.1	0.1
	367	5010	2.雷橫	2	1.上半身	1	61	80001	0.1	0.1
	368	5010	2.雷橫	2	1.上半身	1	62	80001	0.1	0.1
	369	5010	2.雷橫	2	1.上半身	1	63	80001	0.1	0.1
	370	5010	2.雷橫	2	1.上半身	1	64	80001	0.1	0.1
	371	5010	2.雷橫	2	1.上半身	1	65	80001	0.1	0.1
	372	5010	2.雷橫	2	1.上半身	1	66	80001	0.1	0.1
	373	5010	2.雷橫	2	1.上半身	1	67	80001	0.1	0.1
	374	5010	2.雷橫	2	1.上半身	1	68	80001	0.1	0.1
	375	5010	2.雷橫	2	1.上半身	1	69	80001	0.1	0.1
	376	5010	2.雷橫	2	1.上半身	1	70	80002	0.3	0.3
	377	5010	2.雷橫	2	1.上半身	1	71	80002	0.3	0.3
	378	5010	2.雷橫	2	1.上半身	1	72	80002	0.3	0.3
	379	5010	2.雷橫	2	1.上半身	1	73	80002	0.3	0.3
	380	5010	2.雷橫	2	1.上半身	1	74	80002	0.3	0.3
	381	5010	2.雷橫	2	1.上半身	1	75	80002	0.3	0.3
	382	5010	2.雷橫	2	1.上半身	1	76	80002	0.3	0.3
	383	5010	2.雷橫	2	1.上半身	1	77	80002	0.3	0.3
	384	5010	2.雷橫	2	1.上半身	1	78	80002	0.3	0.3
	385	5010	2.雷橫	2	1.上半身	1	79	80002	0.3	0.3
	386	5010	2.雷橫	2	1.上半身	1	80	80002	0.3	0.3
	387	5010	2.雷橫	2	1.上半身	1	81	80002	0.3	0.3
	388	5010	2.雷橫	2	1.上半身	1	82	80002	0.3	0.3
	389	5010	2.雷橫	2	1.上半身	1	83	80002	0.3	0.3
