#	Id	ClassId													AttackRate	DefenceRate	StrengthRate	DexterityRate	ConstitutionRate	IntelligenceRate	GroundHarmRate	WaterHarmRate	FireHarmRate	WindHarmRate	UngroundRate	UnwaterRate	UnfireRate	UnwindRate							
# 參照或參數								72	73				100%																						
# 參照或參數								100%	0%				130%																						
 #			名稱	使用技能角色	角色屬性	使用者類型	使用者等級	動作時間	集氣時間	參考DPS	攻擊次數	攻／狀型比例	參考比例	實際物傷比例	攻百分比	防百分比	力百分比	敏百分比	體百分比	智百分比	地百分比	水百分比	火百分比	風百分比	地防百分比	水防百分比	火防百分比	風防百分比							
# 科目0-種類00-角色0-項目00-等級00																																			
# 0000000~1999999 為PC技能															PC單一傷害之武器及素質和之傷害比例最低自80%計算起（Skill另佔30%）														*技能本身增加的傷害該有全攻擊力的30%，連擊不使用固定值，故連擊的傷害該從130%起跳						
# PC 連擊												連擊不帶元素傷害之比例																							
	503	9500	第三段攻擊	5.史進		PC		500	100	1	1	110%	108%	110%	110	0	0	0	0	0	0	0	0	0	0	0	0	0							
	504	9500	第四段攻擊	5.史進		PC		1000	500	2	1	100%	175%	150%	150	0	0	0	0	0	0	0	0	0	0	0	0	0							
	601	9500	基本攻擊	6.李逵		PC		667	200	1.3	1	90%	113%	90%	90	0	0	0	0	0	0	0	0	0	0	0	0	0							
	602	9500	第二段攻擊	6.李逵		PC		667	200	1.3	1	100%	123%	100%	100	0	0	0	0	0	0	0	0	0	0	0	0	0							
	603	9500	第三段攻擊	6.李逵		PC		500	100	1	1	110%	108%	110%	110	0	0	0	0	0	0	0	0	0	0	0	0	0							
	604	9500	第四段攻擊	6.李逵		PC		1000	500	2	1	100%	175%	150%	150	0	0	0	0	0	0	0	0	0	0	0	0	0							
	701	9500	基本攻擊	7.顧大嫂		PC		500	100	1	1	90%	93%	90%	90	0	0	0	0	0	0	0	0	0	0	0	0	0							
	702	9500	第二段攻擊	7.顧大嫂		PC		500	100	1	1	100%	100%	100%	100	0	0	0	0	0	0	0	0	0	0	0	0	0							
	703	9500	第三段攻擊	7.顧大嫂		PC		500	100	1	1	110%	108%	110%	110	0	0	0	0	0	0	0	0	0	0	0	0	0							
	704	9500	第四段攻擊	7.顧大嫂		PC		900	500	1.8	1	100%	160%	150%	150	0	0	0	0	0	0	0	0	0	0	0	0	0							
	801	9500	基本攻擊	8.花榮		PC		650	200	1.3	1	90%	113%	95%	95	0	0	0	0	0	0	0	0	0	0	0	0	0							
	802	9500	第二段攻擊	8.花榮		PC		650	200	1.3	1	100%	123%	110%	110	0	0	0	0	0	0	0	0	0	0	0	0	0							
	803	9500	第三段攻擊	8.花榮		PC		650	200	1.3	1	110%	132%	120%	120	0	0	0	0	0	0	0	0	0	0	0	0	0							
	804	9500	第四段攻擊	8.花榮		PC		650	200	1.3	1	100%	123%	170%	170	0	0	0	0	0	0	0	0	0	0	0	0	0							
# 變身後特殊角色連擊技能															1:80%；2:150%；3:200%																				
	5101	9500	基本攻擊	0.共用		PC		500	100	1	1	100%	100%	115%	115	0	0	0	0	0	0	0	0	0	0	0	0	0							
	5102	9500	第二段攻擊	0.共用		PC		500	100	1	1	100%	100%	120%	120	0	0	0	0	0	0	0	0	0	0	0	0	0							
	5103	9500	第三段攻擊	0.共用		PC		500	100	1	1	100%	100%	135%	135	0	0	0	0	0	0	0	0	0	0	0	0	0							
	5104	9500	第四段攻擊	0.共用		PC		900	50	1.8	3	100%	70%	80%	80	0	0	0	0	0	0	0	0	0	0	0	0	0							
	5201	9500	基本攻擊	0.共用		PC		500	100	1	1	100%	100%	115%	115	0	0	0	0	0	0	0	0	0	0	0	0	0							
	5202	9500	第二段攻擊	0.共用		PC		500	100	1	1	100%	100%	120%	120	0	0	0	0	0	0	0	0	0	0	0	0	0							
	5203	9500	第三段攻擊	0.共用		PC		500	100	1	1	100%	100%	135%	135	0	0	0	0	0	0	0	0	0	0	0	0	0							
	5204	9500	第四段攻擊	0.共用		PC		900	300	1.8	1	100%	160%	160%	160	0	0	0	0	0	0	0	0	0	0	0	0	0							
	5301	9500	基本攻擊	0.共用		PC		500	100	1	1	100%	100%	115%	115	0	0	0	0	0	0	0	0	0	0	0	0	0							
	5302	9500	第二段攻擊	0.共用		PC		500	100	1	1	100%	100%	120%	120	0	0	0	0	0	0	0	0	0	0	0	0	0							
	5303	9500	第三段攻擊	0.共用		PC		600	100	1.2	1	100%	115%	135%	135	0	0	0	0	0	0	0	0	0	0	0	0	0							
	5304	9500	第四段攻擊	0.共用		PC		900	300	1.8	2	100%	93%	100%	100	0	0	0	0	0	0	0	0	0	0	0	0	0							
	5401	9500	基本攻擊	0.共用		PC		500	100	1	1	100%	100%	115%	115	0	0	0	0	0	0	0	0	0	0	0	0	0							
	5402	9500	第二段攻擊	0.共用		PC		500	100	1	1	100%	100%	120%	120	0	0	0	0	0	0	0	0	0	0	0	0	0							
	5403	9500	第三段攻擊	0.共用		PC		500	100	1	1	100%	100%	135%	135	0	0	0	0	0	0	0	0	0	0	0	0	0							
	5404	9500	第四段攻擊	0.共用		PC		900	400	1.8	1	100%	160%	160%	160	0	0	0	0	0	0	0	0	0	0	0	0	0							
	5501	9500	基本攻擊	0.共用		PC		500	100	1	1	100%	100%	115%	115	0	0	0	0	0	0	0	0	0	0	0	0	0							
	5502	9500	第二段攻擊	0.共用		PC		500	100	1	1	100%	100%	120%	120	0	0	0	0	0	0	0	0	0	0	0	0	0							
	5503	9500	第三段攻擊	0.共用		PC		500	100	1	1	100%	100%	135%	135	0	0	0	0	0	0	0	0	0	0	0	0	0							
	5504	9500	第四段攻擊	0.共用		PC		900	500	1.8	1	100%	160%	150%	150	0	0	0	0	0	0	0	0	0	0	0	0	0							
	5601	9500	基本攻擊	0.共用		PC		500	100	1	1	100%	100%	115%	115	0	0	0	0	0	0	0	0	0	0	0	0	0							
	5602	9500	第二段攻擊	0.共用		PC		500	100	1	1	100%	100%	120%	120	0	0	0	0	0	0	0	0	0	0	0	0	0							
	5603	9500	第三段攻擊	0.共用		PC		500	100	1	1	100%	100%	135%	135	0	0	0	0	0	0	0	0	0	0	0	0	0							
	5604	9500	第四段攻擊	0.共用		PC		800	300	1.6	3	100%	65%	80%	80	0	0	0	0	0	0	0	0	0	0	0	0	0							
	6101	9500	基本攻擊	1.林沖		PC		500	100	1	1	100%	100%	90%	90	0	0	0	0	0	0	0	0	0	0	0	0	0							
	6102	9500	第二段攻擊	1.林沖		PC		500	100	1	1	100%	100%	100%	100	0	0	0	0	0	0	0	0	0	0	0	0	0							
	6103	9500	第三段攻擊	1.林沖		PC		500	100	1	1	100%	100%	110%	110	0	0	0	0	0	0	0	0	0	0	0	0	0							
	6104	9500	第四段攻擊	1.林沖		PC		1000	400	2	1	100%	175%	150%	150	0	0	0	0	0	0	0	0	0	0	0	0	0							
	6201	9500	基本攻擊	2.雷橫		PC		433	100	0.9	1	100%	93%	90%	90	0	0	0	0	0	0	0	0	0	0	0	0	0							
	6202	9500	第二段攻擊	2.雷橫		PC		433	100	0.9	1	100%	93%	100%	100	0	0	0	0	0	0	0	0	0	0	0	0	0							
	6203	9500	第三段攻擊	2.雷橫		PC		500	100	1	1	100%	100%	110%	110	0	0	0	0	0	0	0	0	0	0	0	0	0							
	6204	9500	第四段攻擊	2.雷橫		PC		833	400	1.7	1	100%	153%	150%	150	0	0	0	0	0	0	0	0	0	0	0	0	0							
	6301	9500	基本攻擊	3.孫二娘		PC		500	0	1	2	100%	63%	60%	60	0	0	0	0	0	0	0	0	0	0	0	0	0							
	6302	9500	第二段攻擊	3.孫二娘		PC		500	0	1	2	100%	63%	65%	65	0	0	0	0	0	0	0	0	0	0	0	0	0							
	6303	9500	第三段攻擊	3.孫二娘		PC		767	0	1.5	2	100%	81%	70%	70	0	0	0	0	0	0	0	0	0	0	0	0	0							
	6304	9500	第四段攻擊	3.孫二娘		PC		1000	500	2	1	100%	175%	150%	150	0	0	0	0	0	0	0	0	0	0	0	0	0							
	6401	9500	基本攻擊	4.戴宗		PC		667	200	1.3	2	100%	74%	60%	60	0	0	0	0	0	0	0	0	0	0	0	0	0							
	6402	9500	第二段攻擊	4.戴宗		PC		667	200	1.3	2	100%	74%	65%	65	0	0	0	0	0	0	0	0	0	0	0	0	0							
	6403	9500	第三段攻擊	4.戴宗		PC		500	0	1	1	100%	100%	110%	110	0	0	0	0	0	0	0	0	0	0	0	0	0							
	6404	9500	第四段攻擊	4.戴宗		PC		1000	200	2	2	100%	100%	150%	150	0	0	0	0	0	0	0	0	0	0	0	0	0							
	6501	9500	基本攻擊	5.史進		PC		500	100	1	1	100%	100%	90%	90	0	0	0	0	0	0	0	0	0	0	0	0	0							
	6502	9500	第二段攻擊	5.史進		PC		500	100	1	1	100%	100%	100%	100	0	0	0	0	0	0	0	0	0	0	0	0	0							
	6503	9500	第三段攻擊	5.史進		PC		500	100	1	1	100%	100%	110%	110	0	0	0	0	0	0	0	0	0	0	0	0	0							
	6504	9500	第四段攻擊	5.史進		PC		1000	500	2	1	100%	175%	150%	150	0	0	0	0	0	0	0	0	0	0	0	0	0							
	6601	9500	基本攻擊	6.李逵		PC		667	200	1.3	1	100%	123%	90%	90	0	0	0	0	0	0	0	0	0	0	0	0	0							
	6602	9500	第二段攻擊	6.李逵		PC		667	200	1.3	1	100%	123%	100%	100	0	0	0	0	0	0	0	0	0	0	0	0	0							
	6603	9500	第三段攻擊	6.李逵		PC		500	100	1	1	100%	100%	110%	110	0	0	0	0	0	0	0	0	0	0	0	0	0							
	6604	9500	第四段攻擊	6.李逵		PC		1000	500	2	1	100%	175%	150%	150	0	0	0	0	0	0	0	0	0	0	0	0	0							
	6701	9500	基本攻擊	7.顧大嫂		PC		500	100	1	1	100%	100%	90%	90	0	0	0	0	0	0	0	0	0	0	0	0	0							
	6702	9500	第二段攻擊	7.顧大嫂		PC		500	100	1	1	100%	100%	100%	100	0	0	0	0	0	0	0	0	0	0	0	0	0							
	6703	9500	第三段攻擊	7.顧大嫂		PC		500	100	1	1	100%	100%	110%	110	0	0	0	0	0	0	0	0	0	0	0	0	0							
	6704	9500	第四段攻擊	7.顧大嫂		PC		900	500	1.8	1	100%	160%	150%	150	0	0	0	0	0	0	0	0	0	0	0	0	0							
	6801	9500	基本攻擊	8.花榮		PC		500	200	1	1	100%	100%	95%	95	0	0	0	0	0	0	0	0	0	0	0	0	0							
	6802	9500	第二段攻擊	8.花榮		PC		500	200	1	1	100%	100%	110%	110	0	0	0	0	0	0	0	0	0	0	0	0	0							
	6803	9500	第三段攻擊	8.花榮		PC		500	200	1	1	100%	100%	120%	120	0	0	0	0	0	0	0	0	0	0	0	0	0							
	6804	9500	第四段攻擊	8.花榮		PC		500	200	1	1	100%	100%	170%	170	0	0	0	0	0	0	0	0	0	0	0	0	0							
# 第一小隊												帶元素傷害之比例			若技能含有使用元素攻擊力，則物理攻擊的部分要相應降低比重。																				
	10101	9500	1.機關槍	1.林沖	Rank 01	PC	1	1500	300	3	1	100%	181%	168%	175	0	0	50	0	0	0	0	0	100	0	0	0	0							
	10102	9500	1.機關槍	1.林沖	Rank 02	PC	6	1500	300	3	1	100%	172%	167%	177	0	0	50	0	0	0	0	0	105	0	0	0	0							
	10103	9500	1.機關槍	1.林沖	Rank 03	PC	11	1500	300	3	1	100%	170%	168%	179	0	0	50	0	0	0	0	0	110	0	0	0	0							
	10104	9500	1.機關槍	1.林沖	Rank 04	PC	16	1500	300	3	1	100%	173%	171%	181	0	0	50	0	0	0	0	0	115	0	0	0	0							
	10105	9500	1.機關槍	1.林沖	Rank 05	PC	21	1500	300	3	1	100%	180%	173%	183	0	0	50	0	0	0	0	0	120	0	0	0	0							
	10201	9500	2.爆破火箭筒	1.林沖	Rank 01	PC	15	1500	300	3	1	100%	170%	196%	210	0	0	50	0	0	0	0	0	115	0	0	0	0							
	10202	9500	2.爆破火箭筒	1.林沖	Rank 02	PC	23	1500	300	3	1	100%	183%	199%	212	0	0	50	0	0	0	0	0	120	0	0	0	0							
	10203	9500	2.爆破火箭筒	1.林沖	Rank 03	PC	31	1500	300	3	1	100%	219%	203%	214	0	0	50	0	0	0	0	0	125	0	0	0	0							
	10204	9500	2.爆破火箭筒	1.林沖	Rank 04	PC	39	1500	300	3	1	100%	235%	208%	216	0	0	50	0	0	0	0	0	130	0	0	0	0							
	10205	9500	2.爆破火箭筒	1.林沖	Rank 05	PC	47	1500	300	3	1	100%	243%	213%	218	0	0	50	0	0	0	0	0	135	0	0	0	0							
	10301	9500	3.旋風踢	1.林沖	Rank 01	PC	1	2000	100	4	3	100%	95%	97%	97	0	0	50	0	0	0	0	0	100	0	0	0	0							
	10302	9500	3.旋風踢	1.林沖	Rank 02	PC	9	2000	100	4	3	100%	91%	99%	99	0	0	50	0	0	0	0	0	105	0	0	0	0							
	10303	9500	3.旋風踢	1.林沖	Rank 03	PC	17	2000	100	4	3	100%	91%	101%	101	0	0	50	0	0	0	0	0	110	0	0	0	0							
	10304	9500	3.旋風踢	1.林沖	Rank 04	PC	25	2000	100	4	3	100%	95%	103%	103	0	0	50	0	0	0	0	0	115	0	0	0	0							
	10305	9500	3.旋風踢	1.林沖	Rank 05	PC	33	2000	100	4	3	100%	113%	105%	105	0	0	50	0	0	0	0	0	120	0	0	0	0							
	10401	9500	4.亂槍掃射	1.林沖	Rank 01	PC	26	2000	100	4	3	100%	98%	116%	118	0	0	50	0	0	0	0	0	100	0	0	0	0							
	10402	9500	4.亂槍掃射	1.林沖	Rank 02	PC	34	2000	100	4	3	100%	113%	118%	120	0	0	50	0	0	0	0	0	105	0	0	0	0							
	10403	9500	4.亂槍掃射	1.林沖	Rank 03	PC	42	2000	100	4	3	100%	120%	121%	122	0	0	50	0	0	0	0	0	110	0	0	0	0							
	10404	9500	4.亂槍掃射	1.林沖	Rank 04	PC	50	2000	100	4	3	100%	127%	123%	124	0	0	50	0	0	0	0	0	115	0	0	0	0							
	10405	9500	4.亂槍掃射	1.林沖	Rank 05	PC	58	2000	100	4	3	100%	132%	126%	126	0	0	50	0	0	0	0	0	120	0	0	0	0							
	10501	9500	5.暴風槍	1.林沖	Rank 01	PC	13	1500	100	3	2	50%	62%	74%	70	0	0	50	0	0	0	0	0	50	0	0	0	0							
	10502	9500	5.暴風槍	1.林沖	Rank 02	PC	21	1500	100	3	2	50%	64%	75%	72	0	0	50	0	0	0	0	0	55	0	0	0	0							
	10503	9500	5.暴風槍	1.林沖	Rank 03	PC	29	1500	100	3	2	50%	67%	77%	74	0	0	50	0	0	0	0	0	60	0	0	0	0							
	10504	9500	5.暴風槍	1.林沖	Rank 04	PC	37	1500	100	3	2	50%	77%	78%	76	0	0	50	0	0	0	0	0	65	0	0	0	0							
	10505	9500	5.暴風槍	1.林沖	Rank 05	PC	45	1500	100	3	2	50%	79%	79%	78	0	0	50	0	0	0	0	0	70	0	0	0	0							
	10601	9500	6.螺旋飛彈	1.林沖	Rank 01	PC	32	1500	100	3	2	50%	74%	82%	80	0	0	50	0	0	0	0	0	50	0	0	0	0							
	10602	9500	6.螺旋飛彈	1.林沖	Rank 02	PC	39	1500	100	3	2	50%	78%	83%	82	0	0	50	0	0	0	0	0	55	0	0	0	0							
	10603	9500	6.螺旋飛彈	1.林沖	Rank 03	PC	46	1500	100	3	2	50%	79%	85%	84	0	0	50	0	0	0	0	0	60	0	0	0	0							
	10604	9500	6.螺旋飛彈	1.林沖	Rank 04	PC	53	1500	100	3	2	50%	83%	86%	86	0	0	50	0	0	0	0	0	65	0	0	0	0							
	10605	9500	6.螺旋飛彈	1.林沖	Rank 05	PC	60	1500	100	3	2	50%	85%	88%	88	0	0	50	0	0	0	0	0	70	0	0	0	0							
	20101	9500	1.鐵頭功	2.雷橫	Rank 01	PC	1	1500	1000	3	1	100%	181%	168%	175	0	0	0	50	0	0	0	100	0	0	0	0	0							
	20102	9500	1.鐵頭功	2.雷橫	Rank 02	PC	6	1500	1000	3	1	100%	172%	167%	177	0	0	0	50	0	0	0	105	0	0	0	0	0							
	20103	9500	1.鐵頭功	2.雷橫	Rank 03	PC	11	1500	1000	3	1	100%	170%	168%	179	0	0	0	50	0	0	0	110	0	0	0	0	0							
	20104	9500	1.鐵頭功	2.雷橫	Rank 04	PC	16	1500	1000	3	1	100%	173%	171%	181	0	0	0	50	0	0	0	115	0	0	0	0	0							
	20105	9500	1.鐵頭功	2.雷橫	Rank 05	PC	21	1500	1000	3	1	100%	180%	173%	183	0	0	0	50	0	0	0	120	0	0	0	0	0							
	20201	9500	2.火眼金睛	2.雷橫	Rank 01	PC	15	2000	1000	4	3	100%	89%	106%	107	0	0	0	50	0	0	0	100	0	0	0	0	0							
	20202	9500	2.火眼金睛	2.雷橫	Rank 02	PC	23	2000	1000	4	3	100%	95%	108%	109	0	0	0	50	0	0	0	105	0	0	0	0	0							
	20203	9500	2.火眼金睛	2.雷橫	Rank 03	PC	31	2000	1000	4	3	100%	111%	110%	111	0	0	0	50	0	0	0	110	0	0	0	0	0							
	20204	9500	2.火眼金睛	2.雷橫	Rank 04	PC	39	2000	1000	4	3	100%	118%	112%	113	0	0	0	50	0	0	0	115	0	0	0	0	0							
	20205	9500	2.火眼金睛	2.雷橫	Rank 05	PC	47	2000	1000	4	3	100%	122%	114%	115	0	0	0	50	0	0	0	120	0	0	0	0	0							
	20301	9500	3.獅子吼	2.雷橫	Rank 01	PC	1	2000	1000	4	1	50%	129%	130%	133	0	0	0	50	0	0	0	100	0	0	0	0	0							
	20302	9500	3.獅子吼	2.雷橫	Rank 02	PC	9	2000	1000	4	1	50%	124%	131%	135	0	0	0	50	0	0	0	105	0	0	0	0	0							
	20303	9500	3.獅子吼	2.雷橫	Rank 03	PC	17	2000	1000	4	1	50%	124%	132%	137	0	0	0	50	0	0	0	110	0	0	0	0	0							
	20304	9500	3.獅子吼	2.雷橫	Rank 04	PC	25	2000	1000	4	1	50%	130%	135%	139	0	0	0	50	0	0	0	115	0	0	0	0	0							
	20305	9500	3.獅子吼	2.雷橫	Rank 05	PC	33	2000	1000	4	1	50%	156%	137%	141	0	0	0	50	0	0	0	120	0	0	0	0	0							
	20401	9500	4.閃電視線	2.雷橫	Rank 01	PC	26	2000	400	4	4	100%	80%	96%	95	0	0	0	50	0	0	0	100	0	0	0	0	0							
	20402	9500	4.閃電視線	2.雷橫	Rank 02	PC	34	2000	400	4	4	100%	91%	97%	97	0	0	0	50	0	0	0	105	0	0	0	0	0							
	20403	9500	4.閃電視線	2.雷橫	Rank 03	PC	42	2000	400	4	4	100%	96%	99%	99	0	0	0	50	0	0	0	110	0	0	0	0	0							
	20404	9500	4.閃電視線	2.雷橫	Rank 04	PC	50	2000	400	4	4	100%	102%	101%	101	0	0	0	50	0	0	0	115	0	0	0	0	0							
	20405	9500	4.閃電視線	2.雷橫	Rank 05	PC	58	2000	400	4	4	100%	105%	103%	103	0	0	0	50	0	0	0	120	0	0	0	0	0							
	20501	9500	5.火龍捲	2.雷橫	Rank 01	PC	13	2000	300	4	3	70%	71%	83%	80	0	0	0	50	0	0	0	100	0	0	0	0	0							
	20502	9500	5.火龍捲	2.雷橫	Rank 02	PC	21	2000	300	4	3	70%	73%	84%	82	0	0	0	50	0	0	0	105	0	0	0	0	0							
	20503	9500	5.火龍捲	2.雷橫	Rank 03	PC	29	2000	300	4	3	70%	77%	86%	84	0	0	0	50	0	0	0	110	0	0	0	0	0							
	20504	9500	5.火龍捲	2.雷橫	Rank 04	PC	37	2000	300	4	3	70%	90%	87%	86	0	0	0	50	0	0	0	115	0	0	0	0	0							
	20505	9500	5.火龍捲	2.雷橫	Rank 05	PC	45	2000	300	4	3	70%	92%	89%	88	0	0	0	50	0	0	0	120	0	0	0	0	0							
	20601	9500	6.火焰狂奔	2.雷橫	Rank 01	PC	32	1500	1000	3	4	150%	98%	106%	107	0	0	0	50	0	0	0	100	0	0	0	0	0							
	20602	9500	6.火焰狂奔	2.雷橫	Rank 02	PC	39	1500	1000	3	4	150%	104%	108%	109	0	0	0	50	0	0	0	105	0	0	0	0	0							
	20603	9500	6.火焰狂奔	2.雷橫	Rank 03	PC	46	1500	1000	3	4	150%	106%	111%	111	0	0	0	50	0	0	0	110	0	0	0	0	0							
	20604	9500	6.火焰狂奔	2.雷橫	Rank 04	PC	53	1500	1000	3	4	150%	113%	113%	113	0	0	0	50	0	0	0	115	0	0	0	0	0							
	20605	9500	6.火焰狂奔	2.雷橫	Rank 05	PC	60	1500	1000	3	4	150%	116%	115%	115	0	0	0	50	0	0	0	120	0	0	0	0	0							
	30101	9500	1.冰晶鑽石	3.孫二娘	Rank 01	PC	1	2000	500	4	1	100%	234%	213%	225	0	0	10	0	40	0	100	0	0	0	0	0	0							
	30102	9500	1.冰晶鑽石	3.孫二娘	Rank 02	PC	6	2000	500	4	1	100%	221%	211%	227	0	0	10	0	40	0	105	0	0	0	0	0	0							
	30103	9500	1.冰晶鑽石	3.孫二娘	Rank 03	PC	11	2000	500	4	1	100%	219%	212%	229	0	0	10	0	40	0	110	0	0	0	0	0	0							
	30104	9500	1.冰晶鑽石	3.孫二娘	Rank 04	PC	16	2000	500	4	1	100%	222%	214%	231	0	0	10	0	40	0	115	0	0	0	0	0	0							
	30105	9500	1.冰晶鑽石	3.孫二娘	Rank 05	PC	21	2000	500	4	1	100%	232%	217%	233	0	0	10	0	40	0	120	0	0	0	0	0	0							
	30201	9500	2.淘氣戀人	3.孫二娘	Rank 01	PC	15	1500	500	3	3	100%	73%	89%	87	0	0	0	0	50	0	100	0	0	0	0	0	0							
	30202	9500	2.淘氣戀人	3.孫二娘	Rank 02	PC	23	1500	500	3	3	100%	78%	90%	89	0	0	0	0	50	0	105	0	0	0	0	0	0							
	30203	9500	2.淘氣戀人	3.孫二娘	Rank 03	PC	31	1500	500	3	3	100%	90%	92%	91	0	0	0	0	50	0	110	0	0	0	0	0	0							
	30204	9500	2.淘氣戀人	3.孫二娘	Rank 04	PC	39	1500	500	3	3	100%	95%	94%	93	0	0	0	0	50	0	115	0	0	0	0	0	0							
	30205	9500	2.淘氣戀人	3.孫二娘	Rank 05	PC	47	1500	500	3	3	100%	98%	95%	95	0	0	0	0	50	0	120	0	0	0	0	0	0							
	30301	9500	3.雷雨漫步	3.孫二娘	Rank 01	PC	1	1500	500	3	3	150%	103%	105%	106	0	0	10	0	40	0	100	0	0	0	0	0	0							
	30302	9500	3.雷雨漫步	3.孫二娘	Rank 02	PC	9	1500	500	3	3	150%	99%	107%	108	0	0	10	0	40	0	105	0	0	0	0	0	0							
	30303	9500	3.雷雨漫步	3.孫二娘	Rank 03	PC	17	1500	500	3	3	150%	100%	109%	110	0	0	10	0	40	0	110	0	0	0	0	0	0							
	30304	9500	3.雷雨漫步	3.孫二娘	Rank 04	PC	25	1500	500	3	3	150%	104%	111%	112	0	0	10	0	40	0	115	0	0	0	0	0	0							
	30305	9500	3.雷雨漫步	3.孫二娘	Rank 05	PC	33	1500	500	3	3	150%	123%	113%	114	0	0	10	0	40	0	120	0	0	0	0	0	0							
	30401	9500	4.憤怒戀人	3.孫二娘	Rank 01	PC	26	2000	500	4	3	100%	98%	116%	118	0	0	0	0	50	0	100	0	0	0	0	0	0							
	30402	9500	4.憤怒戀人	3.孫二娘	Rank 02	PC	34	2000	500	4	3	100%	113%	118%	120	0	0	0	0	50	0	105	0	0	0	0	0	0							
	30403	9500	4.憤怒戀人	3.孫二娘	Rank 03	PC	42	2000	500	4	3	100%	120%	121%	122	0	0	0	0	50	0	110	0	0	0	0	0	0							
	30404	9500	4.憤怒戀人	3.孫二娘	Rank 04	PC	50	2000	500	4	3	100%	127%	123%	124	0	0	0	0	50	0	115	0	0	0	0	0	0							
	30405	9500	4.憤怒戀人	3.孫二娘	Rank 05	PC	58	2000	500	4	3	100%	132%	126%	126	0	0	0	0	50	0	120	0	0	0	0	0	0							
	30501	9500	5.冰風爆	3.孫二娘	Rank 01	PC	13	1500	1000	3	1	50%	99%	112%	114	0	0	10	0	40	0	50	0	0	0	0	0	0							
	30502	9500	5.冰風爆	3.孫二娘	Rank 02	PC	21	1500	1000	3	1	50%	102%	114%	116	0	0	10	0	40	0	55	0	0	0	0	0	0							
	30503	9500	5.冰風爆	3.孫二娘	Rank 03	PC	29	1500	1000	3	1	50%	108%	116%	118	0	0	10	0	40	0	60	0	0	0	0	0	0							
